""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_1727"	3207.6284735726	0.428917302309566	0.61815443255282	0.693867551087917	0.487765274765456	0.81245082910155	1183	6978	5734	1461	4039	2928	2578	"   324.44"	"  1073.42"	"  1050.65"	"   481.35"	"   733.60"	"   524.52"	"   726.70"	" 8.3418"	"10.0680"	"10.0371"	" 8.9110"	" 9.5189"	" 9.0349"	" 9.5052"	"Tery_1727"	"gene1737"	"CDS"	2631605	2632522	"-"	"CP000393.1"	"protein of unknown function DUF323"	"PFAM: protein of unknown function DUF323~KEGG: ana:alr5360 hypothetical protein"	"InterPro:IPR005532,NCBI_GP:ABG50990.1"
"Tery_4312"	208.559481693672	0.166987740581734	0.240719508943652	0.693702564094307	0.487868757671274	0.81245082910155	193	318	255	129	251	191	173	"    52.93"	"    48.92"	"    46.72"	"    42.50"	"    45.59"	"    34.22"	"    48.77"	" 5.7263"	" 5.6126"	" 5.5464"	" 5.4098"	" 5.5109"	" 5.0970"	" 5.6081"	"Tery_4312"	"gene4354"	"CDS"	6650224	6650817	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_4490 hypothetical protein"	"NCBI_GP:ABG53307.1"
"Tery_1744"	66.5717759365807	0.208121359257738	0.300813634986044	0.691861455240861	0.489024338552822	0.813637232064324	59	99	89	37	83	66	54	"    16.18"	"    15.23"	"    16.31"	"    12.19"	"    15.08"	"    11.82"	"    15.22"	" 4.0171"	" 3.9297"	" 4.0284"	" 3.6088"	" 3.9151"	" 3.5648"	" 3.9290"	"Tery_1744"	"gene1754"	"CDS"	2657404	2657994	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_0373 hypothetical protein"	"NCBI_GP:ABG51004.1"
"Tery_1504"	487.459163521218	0.159062204663271	0.230270137921893	0.6907634923866	0.48971418148975	0.814047294898307	357	743	617	317	499	751	327	"    97.91"	"   114.29"	"   113.05"	"   104.44"	"    90.63"	"   134.53"	"    92.18"	" 6.6135"	" 6.8367"	" 6.8210"	" 6.7067"	" 6.5021"	" 7.0719"	" 6.5265"	"Tery_1504"	"gene1512"	"CDS"	2287727	2288308	"-"	"CP000393.1"	"Thioredoxin domain"	"PFAM: Thioredoxin domain~KEGG: ava:Ava_0338 thioredoxin-related"	"InterPro:IPR006662,InterPro:IPR006663,InterPro:IPR013766,NCBI_GP:ABG50790.1"
"Tery_2602"	172.049058113083	0.224086750943031	0.324601110813764	0.69034499106073	0.489977260951172	0.814116064349639	108	286	251	71	245	162	167	"    29.62"	"    44.00"	"    45.99"	"    23.39"	"    44.50"	"    29.02"	"    47.07"	" 4.8889"	" 5.4596"	" 5.5236"	" 4.5486"	" 5.4760"	" 4.8595"	" 5.5572"	"Tery_2602"	"gene2623"	"CDS"	4019274	4019906	"-"	"CP000393.1"	"Prolyl 4-hydroxylase%2C alpha subunit"	"SMART: Prolyl 4-hydroxylase%2C alpha subunit~KEGG: bte:BTH_II1705 oxidoreductase domain protein"	"InterPro:IPR006620,NCBI_GP:ABG51797.1"
"Tery_1481"	759.61497195466	0.140271523217929	0.203393343648371	0.68965641009586	0.490410284044931	0.814218442538669	705	1112	879	498	849	987	510	"   193.35"	"   171.06"	"   161.06"	"   164.07"	"   154.20"	"   176.81"	"   143.76"	" 7.5951"	" 7.4184"	" 7.3316"	" 7.3583"	" 7.2688"	" 7.4662"	" 7.1676"	"Tery_1481"	"gene1489"	"CDS"	2251946	2253229	"-"	"CP000393.1"	"sulfotransferase"	"PFAM: sulfotransferase~KEGG: cfa:489788 similar to tyrosylprotein sulfotransferase 1"	"InterPro:IPR000863,NCBI_GP:ABG50770.1"
"Tery_3305"	1400.96023198849	0.195940500892166	0.284219635099051	0.689398186103084	0.490572724596088	0.814218442538669	868	2096	1952	675	1721	1375	1584	"   238.05"	"   322.43"	"   357.67"	"   222.39"	"   312.58"	"   246.32"	"   446.51"	" 7.8952"	" 8.3329"	" 8.4825"	" 7.7970"	" 8.2881"	" 7.9444"	" 8.8026"	"Tery_3305"	"gene3333"	"CDS"	5068307	5070214	"+"	"CP000393.1"	"RNA-directed DNA polymerase"	"PFAM: RNA-directed DNA polymerase (Reverse transcriptase)  HNH endonuclease  Group II intron%2C maturase-specific~SMART: HNH nuclease~KEGG: ana:alr8560 reverse transcriptase homolog"	"InterPro:IPR000477,InterPro:IPR002711,InterPro:IPR003615,InterPro:IPR013597,NCBI_GP:ABG52411.1"
"Tery_4166"	34.1922555538515	0.261927206126851	0.38074138926083	0.687939933810074	0.491490607660575	0.815073155494299	35	48	42	21	37	33	29	"     9.60"	"     7.38"	"     7.70"	"     6.92"	"     6.72"	"     5.91"	"     8.17"	" 3.2643"	" 2.8863"	" 2.9459"	" 2.7926"	" 2.7507"	" 2.5660"	" 3.0329"	"Tery_4166"	"gene4208"	"CDS"	6427319	6427924	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG53172.1"
"Tery_4645"	716.276188977923	0.206981006318	0.301357347127243	0.686829135878364	0.492190407089804	0.815073155494299	541	978	788	517	479	1426	502	"   148.37"	"   150.44"	"   144.39"	"   170.33"	"    87.00"	"   255.45"	"   141.51"	" 7.2131"	" 7.2332"	" 7.1739"	" 7.4123"	" 6.4431"	" 7.9970"	" 7.1448"	"Tery_4645"	"gene4689"	"CDS"	7141761	7143971	"-"	"CP000393.1"	"Transketolase%2C central region"	"PFAM: Transketolase%2C central region~KEGG: ava:Ava_4264 transketolase%2C central region"	"InterPro:IPR005475,NCBI_GP:ABG53616.1"
"Tery_1021"	269.389672535785	0.155757999314775	0.227562561182151	0.684462323264586	0.493683272924624	0.815326132006858	226	420	304	141	342	344	214	"    61.98"	"    64.61"	"    55.70"	"    46.45"	"    62.12"	"    61.62"	"    60.32"	" 5.9540"	" 6.0139"	" 5.7999"	" 5.5381"	" 5.9571"	" 5.9457"	" 5.9149"	"Tery_1021"	"gene1027"	"CDS"	1594183	1594482	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50397.1"
"Tery_4093"	188.828197936336	0.177239955329329	0.258732383627095	0.685031973364342	0.493323745081453	0.815326132006858	163	275	290	108	257	154	140	"    44.70"	"    42.30"	"    53.14"	"    35.58"	"    46.68"	"    27.59"	"    39.46"	" 5.4826"	" 5.4030"	" 5.7319"	" 5.1535"	" 5.5450"	" 4.7865"	" 5.3028"	"Tery_4093"	"gene4132"	"CDS"	6312853	6313887	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: pmm:PMM1447 hypothetical protein"	"NCBI_GP:ABG53101.1"
"Tery_2380"	129.437012297666	0.19225304721196	0.282823898512368	0.679762382964085	0.496654928798312	0.818044733327785	110	184	166	70	157	120	129	"    30.17"	"    28.30"	"    30.42"	"    23.06"	"    28.52"	"    21.50"	"    36.36"	" 4.9154"	" 4.8235"	" 4.9273"	" 4.5281"	" 4.8342"	" 4.4267"	" 5.1848"	"Tery_2380"	"gene2400"	"CDS"	3676730	3678637	"+"	"CP000393.1"	"GTP-binding protein%2C HSR1-related"	"PFAM: GTP-binding protein%2C HSR1-related~KEGG: ava:Ava_2089 small GTP-binding protein domain"	"InterPro:IPR001687,InterPro:IPR002917,NCBI_GP:ABG51600.1"
"Tery_4520"	34.9623828251255	0.261484282803879	0.385395622834171	0.678482752037874	0.497465656187621	0.818044733327785	32	66	36	19	43	34	28	"     8.78"	"    10.15"	"     6.60"	"     6.26"	"     7.81"	"     6.09"	"     7.89"	" 3.1352"	" 3.3452"	" 2.7239"	" 2.6484"	" 2.9672"	" 2.6090"	" 2.9824"	"Tery_4520"	"gene4564"	"CDS"	6975491	6975766	"-"	"CP000393.1"	"reverse transcriptase-like"	"KEGG: ana:alr8560 reverse transcriptase homolog"	"InterPro:IPR000477,NCBI_GP:ABG53503.1"
"Tery_3387"	296.64581787585	0.183004298147388	0.269918387997316	0.67799863323579	0.497772559808243	0.818183007885348	244	420	430	156	395	253	269	"    66.92"	"    64.61"	"    78.79"	"    51.40"	"    71.74"	"    45.32"	"    75.83"	" 6.0645"	" 6.0139"	" 6.3001"	" 5.6839"	" 6.1650"	" 5.5025"	" 6.2448"	"Tery_3387"	"gene3416"	"CDS"	5191797	5192096	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_1052 hypothetical protein"	"NCBI_GP:ABG52488.1"
"Tery_2499"	408.770464713248	0.143770592174659	0.212295093386577	0.677220513584182	0.498266054238654	0.818627718641762	392	582	480	284	434	477	297	"   107.51"	"    89.53"	"    87.95"	"    93.57"	"    78.83"	"    85.45"	"    83.72"	" 6.7484"	" 6.4844"	" 6.4588"	" 6.5481"	" 6.3008"	" 6.4172"	" 6.3877"	"Tery_2499"	"gene2521"	"CDS"	3855819	3857666	"-"	"CP000393.1"	"diguanylate cyclase/phosphodiesterase"	"TIGRFAM: diguanylate cyclase~PFAM: conserved hypothetical protein EAL~KEGG: ana:all4897 hypothetical protein"	"InterPro:IPR000160,InterPro:IPR001633,NCBI_GP:ABG51706.1"
"Tery_2754"	68.9803702820517	0.239335828466879	0.35371775116242	0.67662939640533	0.498641122939724	0.818877550731067	44	137	89	30	98	65	60	"    12.07"	"    21.07"	"    16.31"	"     9.88"	"    17.80"	"    11.64"	"    16.91"	" 3.5942"	" 4.3981"	" 4.0284"	" 3.3066"	" 4.1546"	" 3.5428"	" 4.0809"	"Tery_2754"	"gene2777"	"CDS"	4264767	4265138	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51937.1"
"Tery_0738"	752.642425486428	0.135413672110237	0.200311885476451	0.676014165550633	0.499031651316307	0.818913497187898	741	1100	909	488	916	754	541	"   203.22"	"   169.21"	"   166.56"	"   160.78"	"   166.37"	"   135.07"	"   152.50"	" 7.6670"	" 7.4028"	" 7.3800"	" 7.3290"	" 7.3783"	" 7.0777"	" 7.2528"	"Tery_0738"	"gene743"	"CDS"	1191896	1193557	"+"	"CP000393.1"	"signal recognition particle-docking protein FtsY"	"KEGG: ava:Ava_0277 cell division transporter substrate-binding protein FtsY~TIGRFAM: signal recognition particle-docking protein FtsY~PFAM: GTP-binding signal recognition particle SRP54%2C G-domain~SMART: ATPase"	"InterPro:IPR000897,InterPro:IPR003593,InterPro:IPR004390,NCBI_GP:ABG50169.1"
"Tery_0807"	857.773382530482	0.19599209664947	0.290402969693453	0.674897012438811	0.499741198755027	0.818913497187898	623	1074	1328	485	979	738	940	"   170.86"	"   165.21"	"   243.33"	"   159.79"	"   177.81"	"   132.21"	"   264.97"	" 7.4167"	" 7.3683"	" 7.9268"	" 7.3201"	" 7.4743"	" 7.0468"	" 8.0498"	"Tery_0807"	"gene813"	"CDS"	1282672	1283964	"-"	"CP000393.1"	"pentapeptide repeat"	"PFAM: pentapeptide repeat~KEGG: ana:all4152 hypothetical protein"	"InterPro:IPR001646,NCBI_GP:ABG50224.1"
"Tery_0682"	359.689195443093	0.163816030804037	0.242877518607378	0.674480008455837	0.500006191413995	0.818921826437194	219	504	507	198	398	561	293	"    60.06"	"    77.53"	"    92.90"	"    65.23"	"    72.29"	"   100.50"	"    82.59"	" 5.9086"	" 6.2769"	" 6.5377"	" 6.0278"	" 6.1759"	" 6.6512"	" 6.3681"	"Tery_0682"	"gene687"	"CDS"	1114288	1115352	"+"	"CP000393.1"	"D-fructose 1%2C6-bisphosphatase"	"PFAM: Inositol phosphatase/fructose-1%2C6-bisphosphatase~KEGG: ava:Ava_1680 fructose-1%2C6-bisphosphatase"	"InterPro:IPR000146,NCBI_GP:ABG50119.1"
"Tery_3171"	2415.29839857032	0.153622630555927	0.228194714719167	0.673208539229257	0.500814629372881	0.819514848064714	2000	3460	2791	1788	2025	3409	1921	"   548.50"	"   532.25"	"   511.40"	"   589.09"	"   367.80"	"   610.69"	"   541.50"	" 9.0994"	" 9.0560"	" 8.9983"	" 9.2024"	" 8.5228"	" 9.2543"	" 9.0809"	"Tery_3171"	"gene3198"	"CDS"	4839782	4841212	"-"	"CP000393.1"	"dihydrolipoamide dehydrogenase"	"TIGRFAM: dihydrolipoamide dehydrogenase~PFAM: FAD-dependent pyridine nucleotide-disulphide oxidoreductase  glucose-inhibited division protein A pyridine nucleotide-disulphide oxidoreductase dimerisation region~KEGG: ana:alr4745 dihydrolipoamide dehydrogenase"	"InterPro:IPR000103,InterPro:IPR000815,InterPro:IPR001100,InterPro:IPR001327,InterPro:IPR002218,InterPro:IPR004099,InterPro:IPR006258,InterPro:IPR012999,InterPro:IPR013027,NCBI_GP:ABG52299.1"
"Tery_1507"	904.397147222696	0.124708320500862	0.185587929653439	0.671963530892006	0.501606913544628	0.820080403622383	781	1389	1087	581	1060	1002	694	"   214.19"	"   213.67"	"   199.17"	"   191.42"	"   192.53"	"   179.50"	"   195.63"	" 7.7428"	" 7.7393"	" 7.6380"	" 7.5807"	" 7.5890"	" 7.4879"	" 7.6120"	"Tery_1507"	"gene1515"	"CDS"	2291951	2292667	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_0551 hypothetical protein"	"NCBI_GP:ABG50793.1"
"Tery_4722"	77.6921482692347	0.211354864359877	0.314994580041971	0.670979368380608	0.502233672928144	0.820621989072673	66	123	73	46	77	134	55	"    18.10"	"    18.92"	"    13.38"	"    15.16"	"    13.99"	"    24.00"	"    15.50"	" 4.1788"	" 4.2427"	" 3.7426"	" 3.9227"	" 3.8069"	" 4.5859"	" 3.9555"	"Tery_4722"	"gene4766"	"CDS"	7247433	7248218	"+"	"CP000393.1"	"putative phosphoribosylaminoimidazole carboxylase catalytic subunit"	"KEGG: ana:alr3885 probable phosphoribosylaminoimidazole carboxylase catalytic subunit"	"InterPro:IPR000031,NCBI_GP:ABG53684.1"
"Tery_0243"	78.0899365388099	0.19546031932613	0.293658040751135	0.665605201295256	0.5056634809646	0.823412994280272	71	103	107	45	93	79	67	"    19.47"	"    15.84"	"    19.61"	"    14.83"	"    16.89"	"    14.15"	"    18.89"	" 4.2841"	" 3.9868"	" 4.2939"	" 3.8910"	" 4.0791"	" 3.8240"	" 4.2400"	"Tery_0243"	"gene245"	"CDS"	380511	381323	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49729.1"
"Tery_2781"	492.559993233718	0.149509887532212	0.224526268412154	0.665890403780118	0.505481154657415	0.823412994280272	383	742	652	263	642	526	421	"   105.04"	"   114.14"	"   119.47"	"    86.65"	"   116.61"	"    94.23"	"   118.67"	" 6.7149"	" 6.8348"	" 6.9006"	" 6.4373"	" 6.8656"	" 6.5582"	" 6.8910"	"Tery_2781"	"gene2804"	"CDS"	4315773	4316561	"-"	"CP000393.1"	"cobalt ABC transporter%2C inner membrane subunit CbiQ"	"TIGRFAM: cobalt ABC transporter%2C inner membrane subunit CbiQ~PFAM: cobalt transport protein~KEGG: syn:sll0384 ABC-type cobalt transport system permease protein"	"InterPro:IPR003339,InterPro:IPR012809,NCBI_GP:ABG51962.1"
"Tery_2803"	380.450068072332	0.155923534195136	0.233839501463683	0.666797240069178	0.504901655898899	0.823412994280272	266	698	449	241	432	421	309	"    72.95"	"   107.37"	"    82.27"	"    79.40"	"    78.46"	"    75.42"	"    87.10"	" 6.1890"	" 6.7466"	" 6.3625"	" 6.3113"	" 6.2941"	" 6.2370"	" 6.4448"	"Tery_2803"	"gene2826"	"CDS"	4347060	4347971	"-"	"CP000393.1"	"binding-protein-dependent transport systems inner membrane component"	"PFAM: binding-protein-dependent transport systems inner membrane component~KEGG: ana:all5042 polyamine transport system permease protein"	"InterPro:IPR000515,NCBI_GP:ABG51979.1"
"Tery_3164"	1454.56758308448	0.143857934681987	0.215963987006752	0.666120016933607	0.505334391057634	0.823412994280272	1122	2639	1771	865	1885	1427	1093	"   307.71"	"   405.95"	"   324.50"	"   284.99"	"   342.37"	"   255.63"	"   308.10"	" 8.2655"	" 8.6652"	" 8.3421"	" 8.1548"	" 8.4194"	" 7.9980"	" 8.2673"	"Tery_3164"	"gene3191"	"CDS"	4831666	4832373	"+"	"CP000393.1"	"two component transcriptional regulator%2C winged helix family"	"PFAM: response regulator receiveR transcriptional regulatory protein-like~KEGG: ana:all4750 two-component response regulator"	"InterPro:IPR001789,InterPro:IPR001867,NCBI_GP:ABG52292.1"
"Tery_3133"	333.716103071207	0.154168343284613	0.232301557532533	0.663656089619729	0.506910449369283	0.825077646313833	258	501	499	185	452	342	241	"    70.76"	"    77.07"	"    91.43"	"    60.95"	"    82.10"	"    61.27"	"    67.93"	" 6.1450"	" 6.2683"	" 6.5148"	" 5.9298"	" 6.3594"	" 5.9373"	" 6.0863"	"Tery_3133"	"gene3159"	"CDS"	4789405	4790532	"+"	"CP000393.1"	"NADH:flavin oxidoreductase/NADH oxidase"	"PFAM: NADH:flavin oxidoreductase/NADH oxidase~KEGG: ava:Ava_4760 flavin oxidoreductase/NADH oxidase"	"InterPro:IPR001155,NCBI_GP:ABG52263.1"
"Tery_0347"	753.755206282713	0.124401538422886	0.187851212905343	0.662234416796507	0.507821000357233	0.826193492827541	605	1068	929	490	801	997	600	"   165.92"	"   164.29"	"   170.22"	"   161.44"	"   145.48"	"   178.60"	"   169.13"	" 7.3744"	" 7.3602"	" 7.4114"	" 7.3349"	" 7.1848"	" 7.4807"	" 7.4021"	"Tery_0347"	"gene350"	"CDS"	536956	538086	"-"	"CP000393.1"	"CO2 hydration protein"	"TIGRFAM: CO2 hydration protein~KEGG: ana:alr0871 hypothetical protein"	"InterPro:IPR010220,NCBI_GP:ABG49818.1"
"Tery_3066"	912.18037101255	0.128101649908584	0.194759630932612	0.657742311870102	0.510703728874228	0.827948826678218	847	1288	1113	594	1055	1131	617	"   232.29"	"   198.13"	"   203.94"	"   195.70"	"   191.62"	"   202.61"	"   173.92"	" 7.8598"	" 7.6304"	" 7.6721"	" 7.6126"	" 7.5822"	" 7.6626"	" 7.4424"	"Tery_3066"	"gene3092"	"CDS"	4724659	4726017	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: tel:tll1781 unknown protein"	"NCBI_GP:ABG52210.1"
"Tery_4697"	499.299870034983	0.14382186158615	0.218525261342533	0.658147532704297	0.510443335081861	0.827948826678218	352	790	682	286	622	564	404	"    96.54"	"   121.52"	"   124.96"	"    94.23"	"   112.97"	"   101.04"	"   113.88"	" 6.5931"	" 6.9252"	" 6.9655"	" 6.5582"	" 6.8200"	" 6.6589"	" 6.8315"	"Tery_4697"	"gene4741"	"CDS"	7218114	7218332	"-"	"CP000393.1"	"protein of unknown function DUF37"	"PFAM: protein of unknown function DUF37~KEGG: ana:asr1611 hypothetical protein"	"InterPro:IPR002696,NCBI_GP:ABG53660.1"
"Tery_2376"	59.8632031081435	0.223730269477916	0.340564390777192	0.656939702261142	0.511219688471408	0.828054122658584	61	103	77	29	91	40	42	"    16.73"	"    15.84"	"    14.11"	"     9.55"	"    16.53"	"     7.17"	"    11.84"	" 4.0652"	" 3.9868"	" 3.8196"	" 3.2577"	" 4.0477"	" 2.8431"	" 3.5667"	"Tery_2376"	"gene2396"	"CDS"	3668880	3669755	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51596.1"
"Tery_4460"	342.171974236018	0.193900351068536	0.296768069605339	0.653373360976459	0.513515608218431	0.829986315406102	307	381	560	224	382	269	311	"    84.19"	"    58.61"	"   102.61"	"    73.80"	"    69.38"	"    48.19"	"    87.67"	" 6.3958"	" 5.8733"	" 6.6812"	" 6.2058"	" 6.1167"	" 5.5909"	" 6.4541"	"Tery_4460"	"gene4503"	"CDS"	6874976	6878719	"+"	"CP000393.1"	"TPR repeat"	"PFAM: TPR repeat~SMART: Tetratricopeptide region~KEGG: ana:alr0963 unknown protein"	"InterPro:IPR001440,InterPro:IPR013026,NCBI_GP:ABG53447.1"
"Tery_4311"	370.465137036033	0.152782484380773	0.234344189079079	0.651957639663156	0.514428499608398	0.831052111993856	299	622	394	223	422	543	250	"    82.00"	"    95.68"	"    72.19"	"    73.47"	"    76.65"	"    97.27"	"    70.47"	" 6.3577"	" 6.5803"	" 6.1740"	" 6.1993"	" 6.2603"	" 6.6041"	" 6.1392"	"Tery_4311"	"gene4353"	"CDS"	6646719	6648005	"-"	"CP000393.1"	"glutamate dehydrogenase (NADP)"	"PFAM: Glu/Leu/Phe/Val dehydrogenase%2C C terminal Glu/Leu/Phe/Val dehydrogenase%2C dimerisation region~KEGG: syn:slr0710 NADP-specific glutamate dehydrogenase"	"InterPro:IPR006095,InterPro:IPR006096,InterPro:IPR006097,NCBI_GP:ABG53306.1"
"Tery_0557"	57.498282646629	0.222499169336073	0.341744448502439	0.651068862452889	0.51500203547086	0.831460313262913	42	90	82	24	81	63	49	"    11.52"	"    13.84"	"    15.03"	"     7.91"	"    14.71"	"    11.29"	"    13.81"	" 3.5271"	" 3.7923"	" 3.9103"	" 2.9850"	" 3.8799"	" 3.4977"	" 3.7889"	"Tery_0557"	"gene562"	"CDS"	875083	875631	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_0818 hypothetical protein"	"NCBI_GP:ABG50005.1"
"Tery_2426"	807.232900328256	0.128628521682947	0.197627229414299	0.650864367547722	0.515134044845623	0.831460313262913	733	1043	982	503	906	1063	621	"   201.03"	"   160.44"	"   179.93"	"   165.72"	"   164.55"	"   190.43"	"   175.05"	" 7.6513"	" 7.3260"	" 7.4914"	" 7.3727"	" 7.3625"	" 7.5732"	" 7.4517"	"Tery_2426"	"gene2446"	"CDS"	3744329	3744562	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syn:ssl3549 hypothetical protein"	"NCBI_GP:ABG51643.1"
"Tery_2649"	98.1042570147393	0.177351656590067	0.273312463838725	0.648897068575393	0.516404909631207	0.832118225085063	69	150	121	57	106	119	95	"    18.92"	"    23.07"	"    22.17"	"    18.78"	"    19.25"	"    21.32"	"    26.78"	" 4.2429"	" 4.5288"	" 4.4713"	" 4.2319"	" 4.2677"	" 4.4147"	" 4.7436"	"Tery_2649"	"gene2670"	"CDS"	4102592	4103863	"+"	"CP000393.1"	"acetylornithine aminotransferase"	"TIGRFAM: acetylornithine and succinylornithine aminotransferases~PFAM: aminotransferase class-III~KEGG: ana:alr1080 N-acetylornithine aminotransferase"	"InterPro:IPR004636,InterPro:IPR005814,NCBI_GP:ABG51843.1"
"Tery_3307"	1111.36550820117	0.130418460060563	0.201114165007643	0.648479733168505	0.516674714922098	0.832118225085063	891	1684	1452	689	1334	1126	932	"   244.36"	"   259.05"	"   266.05"	"   227.00"	"   242.29"	"   201.71"	"   262.72"	" 7.9329"	" 8.0171"	" 8.0556"	" 7.8266"	" 7.9207"	" 7.6562"	" 8.0374"	"Tery_3307"	"gene3335"	"CDS"	5073506	5075638	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_3999 phytase"	"NCBI_GP:ABG52413.1"
"Tery_0268"	2420.31579520371	0.115510496233054	0.178648670887842	0.646579096608966	0.517904390343811	0.832273488552505	1923	3569	2791	1509	2652	3350	1923	"   527.38"	"   549.02"	"   511.40"	"   497.17"	"   481.68"	"   600.12"	"   542.07"	" 9.0427"	" 9.1007"	" 8.9983"	" 8.9576"	" 8.9120"	" 9.2291"	" 9.0824"	"Tery_0268"	"gene271"	"CDS"	412469	412852	"-"	"CP000393.1"	"LSU ribosomal protein L19P"	"PFAM: ribosomal protein L19~KEGG: ava:Ava_2549 50S ribosomal protein L19"	"InterPro:IPR001857,NCBI_GP:ABG49751.1"
"Tery_1977"	55.7861815377611	0.205870974712479	0.318331799048812	0.646718220823775	0.51781432832159	0.832273488552505	42	103	71	35	66	64	36	"    11.52"	"    15.84"	"    13.01"	"    11.53"	"    11.99"	"    11.47"	"    10.15"	" 3.5271"	" 3.9868"	" 3.7026"	" 3.5287"	" 3.5847"	" 3.5204"	" 3.3445"	"Tery_1977"	"gene1989"	"CDS"	3082333	3083421	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_A0011 hypothetical protein"	"NCBI_GP:ABG51228.1"
"Tery_4538"	236.329529010655	0.158156100119751	0.244511075170484	0.646825915797381	0.517744617573866	0.832273488552505	162	382	304	150	254	348	161	"    44.43"	"    58.76"	"    55.70"	"    49.42"	"    46.13"	"    62.34"	"    45.38"	" 5.4737"	" 5.8771"	" 5.7999"	" 5.6273"	" 5.5281"	" 5.9623"	" 5.5044"	"Tery_4538"	"gene4582"	"CDS"	7002260	7003756	"-"	"CP000393.1"	"Deoxyribodipyrimidine photo-lyase type I"	"PFAM: DNA photolyase%2C FAD-binding  DNA photolyase-like~KEGG: gvi:glr0835 probable bacterial cryptochrome"	"InterPro:IPR002081,InterPro:IPR005101,InterPro:IPR006050,InterPro:IPR006051,NCBI_GP:ABG53518.1"
"Tery_1642"	1511.73616241655	0.166621616200156	0.257888488315856	0.646099472249735	0.518214937145181	0.832408245493046	1161	2525	1739	715	2058	1528	1446	"   318.40"	"   388.42"	"   318.64"	"   235.57"	"   373.79"	"   273.73"	"   407.61"	" 8.3148"	" 8.6015"	" 8.3158"	" 7.8801"	" 8.5461"	" 8.0966"	" 8.6711"	"Tery_1642"	"gene1652"	"CDS"	2505939	2506844	"+"	"CP000393.1"	"modification methylase%2C HemK family"	"TIGRFAM: modification methylase%2C HemK family~PFAM: methyltransferase small~KEGG: ana:alr0115 protoporphyrinogen oxidase"	"InterPro:IPR000051,InterPro:IPR002052,InterPro:IPR004556,InterPro:IPR007848,NCBI_GP:ABG50916.1"
"Tery_3389"	5540.5231911984	0.165766487415653	0.256861627490366	0.645353255117372	0.518698288574227	0.832639107883548	4282	6775	8949	2914	7346	5503	4806	"  1174.34"	"  1042.19"	"  1639.74"	"   960.07"	"  1334.24"	"   985.81"	"  1354.74"	"10.1976"	"10.0254"	"10.6793"	" 9.9070"	"10.3818"	" 9.9452"	"10.4038"	"Tery_3389"	"gene3418"	"CDS"	5193251	5193478	"-"	"CP000393.1"	"protein of unknown function CP12"	"PFAM: protein of unknown function CP12~KEGG: ana:asl2850 hypothetical protein"	"InterPro:IPR003823,NCBI_GP:ABG52490.1"
"Tery_4906"	174.086762061584	0.155512020718789	0.241367073241971	0.644296749469582	0.519383023066901	0.833090477106422	130	261	191	113	164	265	147	"    35.65"	"    40.15"	"    35.00"	"    37.23"	"    29.79"	"    47.47"	"    41.44"	" 5.1563"	" 5.3277"	" 5.1296"	" 5.2188"	" 4.8971"	" 5.5693"	" 5.3732"	"Tery_4906"	"gene4950"	"CDS"	7491107	7491421	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:alr7153 hypothetical protein"	"NCBI_GP:ABG53829.1"
