""	"baseMean"	"baseMean_LFe"	"baseMean_HFe"	"baseMean_MFe"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_3756"	89.3336655959858	98.1894535341792	81.2793135694079	92.5594056976594	-0.263671638832818	0.353907563050406	-0.745029681084449	0.456253776974054	0.792922927350254	55	129	101	68	114	63	103	"    15.08"	"    19.84"	"    18.51"	"    22.40"	"    20.71"	"    11.29"	"    29.03"	" 3.9159"	" 4.3114"	" 4.2107"	" 4.4863"	" 4.3726"	" 3.4977"	" 4.8602"	"Tery_3756"	"gene3792"	"CDS"	5771232	5771591	"+"	"CP000393.1"	"integrins alpha chain"	"KEGG: ava:Ava_0582 integrins alpha chain"	"NCBI_GP:ABG52808.1"
"Tery_3934"	184.222756405033	202.716135350962	178.936271321865	173.659105083856	-0.182691427670076	0.245225823197544	-0.74499261655208	0.456276183412605	0.792922927350254	174	232	187	145	227	215	132	"    47.72"	"    35.69"	"    34.26"	"    47.77"	"    41.23"	"    38.52"	"    37.21"	" 5.5768"	" 5.1578"	" 5.0991"	" 5.5784"	" 5.3660"	" 5.2677"	" 5.2180"	"Tery_3934"	"gene3972"	"CDS"	6080614	6085413	"+"	"CP000393.1"	"WD-40 repeat"	"PFAM: TPR repeat WD-40 repeat Tetratricopeptide TPR_2~SMART: Tetratricopeptide region~KEGG: ava:Ava_2104 WD-40 repeat"	"InterPro:IPR001440,InterPro:IPR001680,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG52965.1"
"Tery_0292"	83.8074139823364	94.0247017037804	77.5586190216802	82.9633187018769	-0.271357558212936	0.366240773703692	-0.740926673643603	0.458737901450414	0.793248935020926	82	102	70	79	84	136	42	"    22.49"	"    15.69"	"    12.83"	"    26.03"	"    15.26"	"    24.36"	"    11.84"	" 4.4918"	" 3.9727"	" 3.6822"	" 4.7025"	" 3.9323"	" 4.6072"	" 3.5667"	"Tery_0292"	"gene295"	"CDS"	447471	448331	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: pfa:PF11_0218 hypothetical protein"	"NCBI_GP:ABG49772.1"
"Tery_0607"	520.330800316007	558.251721556599	496.18676274501	518.62593543191	-0.17028850368435	0.229771297420964	-0.741121739728719	0.45861962926688	0.793248935020926	477	668	506	406	613	693	362	"   130.82"	"   102.76"	"    92.72"	"   133.76"	"   111.34"	"   124.14"	"   102.04"	" 7.0315"	" 6.6832"	" 6.5349"	" 7.0637"	" 6.7989"	" 6.9560"	" 6.6732"	"Tery_0607"	"gene612"	"CDS"	981336	984209	"-"	"CP000393.1"	"Tetratricopeptide TPR_2"	"PFAM: TPR repeat Tetratricopeptide TPR_2~SMART: Tetratricopeptide region~KEGG: ana:all1820 hypothetical protein"	"InterPro:IPR001440,InterPro:IPR011595,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG50051.1"
"Tery_0749"	37.4764037616474	43.1971501481335	36.00903153696	33.9567157121924	-0.280379921646772	0.37843630957259	-0.740890645412528	0.458759747905158	0.793248935020926	36	35	46	30	50	37	29	"     9.87"	"     5.38"	"     8.43"	"     9.88"	"     9.08"	"     6.63"	"     8.17"	" 3.3049"	" 2.4314"	" 3.0770"	" 3.3066"	" 3.1845"	" 2.7308"	" 3.0329"	"Tery_0749"	"gene754"	"CDS"	1207636	1208475	"+"	"CP000393.1"	"Urease accessory protein UreD"	"PFAM: Urease accessory protein UreD~KEGG: hma:pNG7127 urease accessory protein UreD"	"InterPro:IPR002669,NCBI_GP:ABG50178.1"
"Tery_2178"	362.035919202282	392.73257624712	353.940282357117	343.482717425193	-0.156777039483874	0.211957955717674	-0.739661028306481	0.459505700882803	0.793248935020926	301	463	431	235	523	408	272	"    82.55"	"    71.22"	"    78.97"	"    77.42"	"    94.99"	"    73.09"	"    76.67"	" 6.3674"	" 6.1545"	" 6.3035"	" 6.2749"	" 6.5699"	" 6.1918"	" 6.2608"	"Tery_2178"	"gene2197"	"CDS"	3401988	3402638	"+"	"CP000393.1"	"thylakoidal processing peptidase. Serine peptidase. MEROPS family S26A"	"KEGG: ana:alr2304 signal peptidase I~TIGRFAM: signal peptidase I~PFAM: peptidase S24%2C S26A and S26B"	"InterPro:IPR000223,InterPro:IPR006198,NCBI_GP:ABG51409.1"
"Tery_3455"	56.5060295635295	57.8893919693491	48.4201793195339	67.2514425237032	-0.260112053057952	0.351429730489481	-0.74015380740742	0.459206672602525	0.793248935020926	38	63	64	38	71	55	69	"    10.42"	"     9.69"	"    11.73"	"    12.52"	"    12.90"	"     9.85"	"    19.45"	" 3.3829"	" 3.2782"	" 3.5530"	" 3.6473"	" 3.6899"	" 3.3020"	" 4.2824"	"Tery_3455"	"gene3485"	"CDS"	5280817	5281719	"+"	"CP000393.1"	"protein of unknown function DUF6%2C transmembrane"	"PFAM: protein of unknown function DUF6%2C transmembrane~KEGG: ttj:TTHA0205 hypothetical protein"	"InterPro:IPR000620,NCBI_GP:ABG52547.1"
"Tery_5024"	93.7289580570861	104.294101046052	90.9552616468273	87.3243596835087	-0.212540875222001	0.287158234939686	-0.740152464255964	0.459207487505681	0.793248935020926	82	114	108	64	136	85	81	"    22.49"	"    17.54"	"    19.79"	"    21.09"	"    24.70"	"    15.23"	"    22.83"	" 4.4918"	" 4.1331"	" 4.3074"	" 4.3989"	" 4.6271"	" 3.9295"	" 4.5137"	"Tery_5024"	"gene5069"	"CDS"	7680646	7680942	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_1224 hypothetical protein"	"NCBI_GP:ABG53936.1"
"Tery_2666"	295.323692467736	321.625132620131	289.126022291983	278.318757578971	-0.159428223053837	0.216878217372772	-0.735104820507678	0.462275658774599	0.796189596163381	247	368	359	202	411	317	229	"    67.74"	"    56.61"	"    65.78"	"    66.55"	"    74.65"	"    56.79"	"    64.55"	" 6.0821"	" 5.8232"	" 6.0398"	" 6.0566"	" 6.2222"	" 5.8278"	" 6.0126"	"Tery_2666"	"gene2687"	"CDS"	4130682	4133192	"+"	"CP000393.1"	"metal dependent phosphohydrolase"	"KEGG: ana:alr2784 hypothetical protein~TIGRFAM: metal dependent phophohydrolase~PFAM: metal-dependent phosphohydrolase%2C HD subdomain  metal-dependent phosphohydrolase%2C 7TM intracellular region metal-dependent phosphohydrolase%2C 7TM extracellular region~SMART: Metal-dependent phosphohydrolase%2C HD region"	"InterPro:IPR003607,InterPro:IPR006674,InterPro:IPR006675,InterPro:IPR011621,InterPro:IPR011624,NCBI_GP:ABG51859.1"
"Tery_0316"	227.164987449551	234.351257008351	209.824165649589	245.989950590693	-0.166037885572865	0.226726289740929	-0.732327449818856	0.463968728861325	0.797330974271074	185	305	220	148	298	314	181	"    50.74"	"    46.92"	"    40.31"	"    48.76"	"    54.13"	"    56.25"	"    51.02"	" 5.6652"	" 5.5524"	" 5.3335"	" 5.6080"	" 5.7585"	" 5.8140"	" 5.6733"	"Tery_0316"	"gene319"	"CDS"	488541	489149	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syf:Synpcc7942_2500 hypothetical protein"	"NCBI_GP:ABG49791.1"
"Tery_1027"	1342.85775454413	1489.96624386396	1351.33684293282	1183.03063264126	-0.141783969208687	0.19372482228057	-0.731883336061822	0.464239778027524	0.797330974271074	1209	1933	1417	986	1813	1435	918	"   331.57"	"   297.35"	"   259.64"	"   324.85"	"   329.29"	"   257.07"	"   258.77"	" 8.3732"	" 8.2161"	" 8.0204"	" 8.3437"	" 8.3633"	" 8.0061"	" 8.0156"	"Tery_1027"	"gene1033"	"CDS"	1602686	1603732	"+"	"CP000393.1"	"cobalamin biosynthesis protein CobW"	"TIGRFAM: cobalamin biosynthesis protein CobW~PFAM: cobalamin synthesis protein%2C P47K  cobalamin synthesis CobW-like~KEGG: syn:slr0502 cobaramin synthesis protein CobW"	"InterPro:IPR003495,InterPro:IPR011629,InterPro:IPR012824,NCBI_GP:ABG50402.1"
"Tery_3075"	245.508699833797	257.837348067171	224.299943629686	264.993185906588	-0.194514546090398	0.265403284634236	-0.732901803979054	0.463618322765703	0.797330974271074	206	314	233	208	246	373	173	"    56.50"	"    48.30"	"    42.69"	"    68.53"	"    44.68"	"    66.82"	"    48.77"	" 5.8203"	" 5.5943"	" 5.4163"	" 6.0989"	" 5.4819"	" 6.0624"	" 5.6081"	"Tery_3075"	"gene3101"	"CDS"	4731692	4734034	"+"	"CP000393.1"	"TPR repeat"	"PFAM: TPR repeat Tetratricopeptide TPR_2~SMART: Tetratricopeptide region~KEGG: gvi:gll1503 hypothetical protein"	"InterPro:IPR001440,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG52217.1"
"Tery_3304"	1059.15754776565	1035.17952381709	940.683710222317	1260.84632802922	-0.137090327129622	0.187312309795299	-0.731881034831286	0.464241182731905	0.797330974271074	750	1270	1187	724	1189	1481	1009	"   205.69"	"   195.36"	"   217.50"	"   238.53"	"   215.96"	"   265.31"	"   284.42"	" 7.6844"	" 7.6101"	" 7.7649"	" 7.8981"	" 7.7547"	" 8.0516"	" 8.1519"	"Tery_3304"	"gene3332"	"CDS"	5067364	5067738	"+"	"CP000393.1"	"IMP dehydrogenase"	"KEGG: ana:alr0051 IMP dehydrogenase"	"NCBI_GP:ABG52410.1"
"Tery_4566"	219.026903656404	250.51796098136	219.843574126973	186.310840625594	-0.190822253562115	0.261113156691763	-0.730802905452117	0.464899548626924	0.798088425693344	162	309	287	153	328	170	180	"    44.43"	"    47.53"	"    52.59"	"    50.41"	"    59.57"	"    30.45"	"    50.74"	" 5.4737"	" 5.5712"	" 5.7169"	" 5.6559"	" 5.8969"	" 4.9290"	" 5.6653"	"Tery_4566"	"gene4610"	"CDS"	7024323	7025330	"-"	"CP000393.1"	"protein of unknown function DUF187"	"PFAM: protein of unknown function DUF187~KEGG: ana:alr5270 hypothetical protein"	"InterPro:IPR003790,NCBI_GP:ABG53542.1"
"Tery_2207"	59.6659638338114	65.9857708829792	56.3721271349394	58.2869118329516	-0.238999296382217	0.328779687987931	-0.726928411681535	0.467269811330648	0.800286729107341	37	88	73	35	96	60	52	"    10.15"	"    13.54"	"    13.38"	"    11.53"	"    17.44"	"    10.75"	"    14.66"	" 3.3444"	" 3.7599"	" 3.7426"	" 3.5287"	" 4.1248"	" 3.4274"	" 3.8746"	"Tery_2207"	"gene2226"	"CDS"	3437683	3438132	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: bfs:BF1532 hypothetical protein"	"NCBI_GP:ABG51436.1"
"Tery_4394"	260.376166388128	274.496083400548	246.309390667792	267.356412956211	-0.156785446820001	0.215957885438258	-0.726000101833863	0.467838708124965	0.800514322569837	193	349	302	180	337	295	226	"    52.93"	"    53.69"	"    55.34"	"    59.30"	"    61.21"	"    52.85"	"    63.71"	" 5.7263"	" 5.7468"	" 5.7904"	" 5.8903"	" 5.9359"	" 5.7240"	" 5.9936"	"Tery_4394"	"gene4437"	"CDS"	6769455	6772010	"-"	"CP000393.1"	"PBS lyase HEAT-like repeat"	"PFAM: PBS lyase HEAT-like repeat~KEGG: ana:alr2986 unknown protein"	"InterPro:IPR004155,InterPro:IPR007111,NCBI_GP:ABG53382.1"
"Tery_3277"	256.484151005382	283.083133733455	243.850377156887	248.835829050051	-0.213478978264708	0.294644598953792	-0.724530430975885	0.468740151744476	0.800961392126957	247	321	236	224	278	381	143	"    67.74"	"    49.38"	"    43.24"	"    73.80"	"    50.49"	"    68.25"	"    40.31"	" 6.0821"	" 5.6261"	" 5.4347"	" 6.2058"	" 5.6583"	" 6.0930"	" 5.3334"	"Tery_3277"	"gene3305"	"CDS"	5028950	5030623	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: cyb:CYB_1347 hypothetical protein"	"NCBI_GP:ABG52389.1"
"Tery_2122"	63.6443151712447	73.5127728381434	63.0259075057129	54.7034690026438	-0.21971895460277	0.303522611609962	-0.723896494687247	0.469129282152977	0.801229173984062	49	82	84	50	87	56	49	"    13.44"	"    12.61"	"    15.39"	"    16.47"	"    15.80"	"    10.03"	"    13.81"	" 3.7493"	" 3.6581"	" 3.9450"	" 4.0429"	" 3.9829"	" 3.3280"	" 3.7889"	"Tery_2122"	"gene2140"	"CDS"	3317630	3318853	"+"	"CP000393.1"	"protein of unknown function DUF790"	"PFAM: protein of unknown function DUF790~KEGG: ana:all2950 hypothetical protein"	"InterPro:IPR008508,NCBI_GP:ABG51357.1"
"Tery_3932"	269.308310093363	287.454684468552	252.779246885914	275.955530529348	-0.181465036734511	0.250961227293661	-0.7230799701269	0.469630754274108	0.80171275206626	228	337	283	221	294	395	176	"    62.53"	"    51.84"	"    51.85"	"    72.81"	"    53.40"	"    70.76"	"    49.61"	" 5.9667"	" 5.6963"	" 5.6967"	" 6.1863"	" 5.7390"	" 6.1451"	" 5.6329"	"Tery_3932"	"gene3970"	"CDS"	6076051	6078795	"+"	"CP000393.1"	"WD-40 repeat"	"PFAM: S-layer-like region WD-40 repeat~KEGG: ava:Ava_1556 WD-40 repeat"	"InterPro:IPR001119,InterPro:IPR001680,NCBI_GP:ABG52963.1"
"Tery_2399"	367.777077297984	392.292108618818	346.822138849615	374.694453649703	-0.176292454281666	0.244027974381226	-0.722427232896902	0.470031848709225	0.802024604303102	295	511	374	278	444	560	224	"    80.90"	"    78.61"	"    68.53"	"    91.59"	"    80.64"	"   100.32"	"    63.14"	" 6.3383"	" 6.2968"	" 6.0988"	" 6.5173"	" 6.3337"	" 6.6486"	" 5.9808"	"Tery_2399"	"gene2419"	"CDS"	3704477	3704986	"+"	"CP000393.1"	"TM2 domain containing protein+B7201"	"PFAM: TM2 domain containing protein+B7201~KEGG: cyb:CYB_1204 TM2 domain protein"	"InterPro:IPR007829,NCBI_GP:ABG51617.1"
"Tery_0274"	83.0977872738311	85.773631593954	74.4753564331901	93.3555892146696	-0.205695825317675	0.284872632003619	-0.722062431448529	0.470256094577116	0.802034546812434	52	116	92	52	113	125	65	"    14.26"	"    17.84"	"    16.86"	"    17.13"	"    20.52"	"    22.39"	"    18.32"	" 3.8350"	" 4.1582"	" 4.0762"	" 4.0995"	" 4.3599"	" 4.4856"	" 4.1963"	"Tery_0274"	"gene277"	"CDS"	423919	424896	"+"	"CP000393.1"	"sulfotransferase"	"PFAM: sulfotransferase~KEGG: mmu:215895 similar to sulfotransferase family 3A%2C member 1"	"InterPro:IPR000863,NCBI_GP:ABG49756.1"
"Tery_0974"	55.0118705402634	59.9329590913903	51.5660919747499	55.2594498374067	-0.242567401206864	0.337651778605994	-0.718395153161376	0.472513674472651	0.803149501308979	47	83	45	33	85	70	41	"    12.89"	"    12.77"	"     8.25"	"    10.87"	"    15.44"	"    12.54"	"    11.56"	" 3.6893"	" 3.6756"	" 3.0453"	" 3.4439"	" 3.9494"	" 3.6496"	" 3.5320"	"Tery_0974"	"gene980"	"CDS"	1534516	1535817	"-"	"CP000393.1"	"carbohydrate kinase%2C FGGY"	"PFAM: carbohydrate kinase%2C FGGY~KEGG: ava:Ava_2006 carbohydrate kinase%2C FGGY"	"InterPro:IPR000577,NCBI_GP:ABG50355.1"
"Tery_2092"	266.981690823863	285.308261870598	256.857643704156	263.841190456688	-0.151369348240464	0.210841382326001	-0.717929974517138	0.472800464811434	0.803149501308979	207	381	292	190	345	337	194	"    56.77"	"    58.61"	"    53.50"	"    62.60"	"    62.66"	"    60.37"	"    54.69"	" 5.8273"	" 5.8733"	" 5.7418"	" 5.9683"	" 5.9697"	" 5.9160"	" 5.7734"	"Tery_2092"	"gene2108"	"CDS"	3263487	3265649	"-"	"CP000393.1"	"Lytic transglycosylase%2C catalytic"	"PFAM: Lytic transglycosylase%2C catalytic Tetratricopeptide TPR_2~KEGG: ana:alr1112 probable transglycosylase"	"InterPro:IPR000189,InterPro:IPR008258,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG51331.1"
"Tery_3866"	353.808229318827	360.993783149164	325.38221996618	389.261689517459	-0.14782497952555	0.205889924817303	-0.71798063774477	0.472769225443546	0.803149501308979	244	446	428	244	430	477	299	"    66.92"	"    68.61"	"    78.42"	"    80.39"	"    78.10"	"    85.45"	"    84.28"	" 6.0645"	" 6.1005"	" 6.2934"	" 6.3291"	" 6.2874"	" 6.4172"	" 6.3974"	"Tery_3866"	"gene3904"	"CDS"	5978061	5978945	"-"	"CP000393.1"	"Glycine--tRNA ligase"	"PFAM: glycyl-tRNA synthetase%2C alpha subunit~KEGG: syf:Synpcc7942_2457 glycyl-tRNA synthetase%2C alpha subunit"	"InterPro:IPR002310,InterPro:IPR006194,NCBI_GP:ABG52905.1"
"Tery_4678"	495.270383715008	576.513556383715	515.74817271451	383.310527547048	-0.161518930676259	0.224464306662178	-0.719575121221151	0.471786634503162	0.803149501308979	490	606	609	416	639	453	305	"   134.38"	"    93.22"	"   111.59"	"   137.06"	"   116.06"	"    81.15"	"    85.98"	" 7.0703"	" 6.5427"	" 6.8022"	" 7.0988"	" 6.8589"	" 6.3427"	" 6.4260"	"Tery_4678"	"gene4722"	"CDS"	7192816	7193853	"-"	"CP000393.1"	"DNA-cytosine methyltransferase"	"TIGRFAM: DNA-cytosine methyltransferase~PFAM: C-5 cytosine-specific DNA methylase~KEGG: xft:PD0577 site-specific DNA-methyltransferase"	"InterPro:IPR001525,NCBI_GP:ABG53644.1"
"Tery_4684"	151.437266927555	171.055503815759	151.647547218941	131.503609602272	-0.172309449965824	0.240228138909814	-0.717274215867407	0.473204913575817	0.803149501308979	128	189	194	121	194	158	103	"    35.10"	"    29.07"	"    35.55"	"    39.87"	"    35.24"	"    28.30"	"    29.03"	" 5.1340"	" 4.8621"	" 5.1521"	" 5.3174"	" 5.1394"	" 4.8235"	" 4.8602"	"Tery_4684"	"gene4728"	"CDS"	7202068	7202805	"-"	"CP000393.1"	"Phosphopantethiene-protein transferase"	"TIGRFAM: Phosphopantethiene-protein transferase~PFAM: 4'-phosphopantetheinyl transferase~KEGG: ava:Ava_2597 4'-phosphopantetheinyl transferase"	"InterPro:IPR004568,InterPro:IPR008278,NCBI_GP:ABG53648.1"
"Tery_4773"	5539.76365031604	5653.40834070065	4934.26528196942	6334.36651245137	-0.195717269710769	0.272825092262185	-0.717372687709695	0.473144167479492	0.803149501308979	3703	8038	5413	4645	5241	9737	3616	"  1015.55"	"  1236.48"	"   991.84"	"  1530.38"	"   951.91"	"  1744.30"	"  1019.30"	" 9.9881"	"10.2720"	" 9.9540"	"10.5797"	" 9.8947"	"10.7684"	" 9.9934"	"Tery_4773"	"gene4817"	"CDS"	7335838	7336233	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: syf:Synpcc7942_0843 hypothetical protein"	"NCBI_GP:ABG53726.1"
"Tery_2475"	1287.03635461223	1278.78897563986	1119.1690830335	1547.08464095268	-0.190577974047766	0.266544122862783	-0.714995971401985	0.474611532615714	0.804233293846285	903	1845	1115	998	1281	2361	894	"   247.65"	"   283.81"	"   204.30"	"   328.81"	"   232.67"	"   422.95"	"   252.01"	" 7.9522"	" 8.1489"	" 7.6746"	" 8.3611"	" 7.8622"	" 8.7244"	" 7.9774"	"Tery_2475"	"gene2497"	"CDS"	3808269	3808577	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_0935 hypothetical protein"	"NCBI_GP:ABG51684.1"
"Tery_3039"	565.699346304906	587.739332663161	525.712953551917	603.638949076135	-0.158241389312929	0.221284294302796	-0.71510447594802	0.474544488402064	0.804233293846285	449	713	616	442	619	834	404	"   123.14"	"   109.68"	"   112.87"	"   145.62"	"   112.43"	"   149.40"	"   113.88"	" 6.9443"	" 6.7773"	" 6.8187"	" 7.1862"	" 6.8130"	" 7.2232"	" 6.8315"	"Tery_3039"	"gene3065"	"CDS"	4691229	4692008	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:all1763 hypothetical protein"	"NCBI_GP:ABG52190.1"
"Tery_2377"	60.606123290267	67.5891423649364	56.2624034882206	60.1386839186673	-0.235426187377796	0.329844888400348	-0.713748175754807	0.475382910732434	0.805168841425046	48	87	57	57	60	74	46	"    13.16"	"    13.38"	"    10.44"	"    18.78"	"    10.90"	"    13.26"	"    12.97"	" 3.7196"	" 3.7434"	" 3.3860"	" 4.2319"	" 3.4473"	" 3.7297"	" 3.6979"	"Tery_2377"	"gene2397"	"CDS"	3670590	3672419	"+"	"CP000393.1"	"efflux transporter%2C RND family%2C MFP subunit"	"TIGRFAM: efflux transporter%2C RND family%2C MFP subunit~PFAM: secretion protein HlyD~KEGG: gvi:gll2495 HlyD family secretion protein"	"InterPro:IPR001029,InterPro:IPR006143,NCBI_GP:ABG51597.1"
"Tery_1357"	156.527231689404	163.968153524242	145.328533207022	165.884357578139	-0.168612835775019	0.236430006892927	-0.713161742838248	0.475745676708792	0.805335431098772	106	213	184	111	195	215	120	"    29.07"	"    32.77"	"    33.71"	"    36.57"	"    35.42"	"    38.52"	"    33.83"	" 4.8620"	" 5.0345"	" 5.0757"	" 5.1930"	" 5.1468"	" 5.2677"	" 5.0805"	"Tery_1357"	"gene1364"	"CDS"	2077704	2078402	"-"	"CP000393.1"	"Methyltransferase type 11"	"PFAM: Methyltransferase type 11"	"InterPro:IPR000051,InterPro:IPR013216,NCBI_GP:ABG50670.1"
"Tery_3509"	995.347238896365	1001.47369323054	867.132402160734	1181.54303966564	-0.20682024512685	0.290263504804342	-0.712525831541452	0.476139221382199	0.805335431098772	840	1211	838	801	968	1866	643	"   230.37"	"   186.29"	"   153.55"	"   263.90"	"   175.82"	"   334.28"	"   181.25"	" 7.8479"	" 7.5415"	" 7.2626"	" 8.0439"	" 7.4580"	" 8.3849"	" 7.5019"	"Tery_3509"	"gene3539"	"CDS"	5406523	5408379	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: sha:SH2426 hypothetical protein"	"NCBI_GP:ABG52599.1"
"Tery_3784"	437.78295140825	480.265086483883	429.60673016497	407.565148197539	-0.162920814625304	0.228864140511926	-0.711866936693888	0.476547177964087	0.805654345066357	340	701	444	291	633	558	276	"    93.25"	"   107.83"	"    81.36"	"    95.88"	"   114.97"	"    99.96"	"    77.80"	" 6.5431"	" 6.7528"	" 6.3463"	" 6.5832"	" 6.8452"	" 6.6434"	" 6.2819"	"Tery_3784"	"gene3820"	"CDS"	5816905	5817705	"-"	"CP000393.1"	"Dolichyl-phosphate beta-D-mannosyltransferase"	"PFAM: glycosyl transferase%2C family 2~KEGG: ana:all4126 dolichol-phosphate mannosyltransferase"	"InterPro:IPR001173,NCBI_GP:ABG52831.1"
"Tery_1677"	147.150422116785	149.094894664361	132.50095594353	167.180148829092	-0.16861861561163	0.237244421160015	-0.710737958714323	0.477246632708283	0.806094588456676	103	185	166	100	179	215	122	"    28.25"	"    28.46"	"    30.42"	"    32.95"	"    32.51"	"    38.52"	"    34.39"	" 4.8206"	" 4.8313"	" 4.9273"	" 5.0425"	" 5.0233"	" 5.2677"	" 5.1043"	"Tery_1677"	"gene1687"	"CDS"	2555069	2556322	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syn:slr0386 hypothetical protein"	"InterPro:IPR001087,NCBI_GP:ABG50948.1"
"Tery_1123"	43.3991502287772	47.8273355082125	40.985543544856	42.5913749752236	-0.240753607404072	0.339278707095272	-0.70960423501162	0.477949592667794	0.806329820495056	35	58	46	29	63	47	36	"     9.60"	"     8.92"	"     8.43"	"     9.55"	"    11.44"	"     8.42"	"    10.15"	" 3.2643"	" 3.1590"	" 3.0770"	" 3.2577"	" 3.5176"	" 3.0755"	" 3.3445"	"Tery_1123"	"gene1129"	"CDS"	1766406	1766873	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50485.1"
"Tery_1431"	35.241630626486	39.3170867969677	30.8336701441508	37.778115179507	-0.292593038425608	0.412783244460421	-0.708829736555993	0.478430142020509	0.806329820495056	14	52	46	32	37	40	33	"     3.84"	"     8.00"	"     8.43"	"    10.54"	"     6.72"	"     7.17"	"     9.30"	" 1.9447"	" 3.0016"	" 3.0770"	" 3.3996"	" 2.7507"	" 2.8431"	" 3.2191"	"Tery_1431"	"gene1438"	"CDS"	2165108	2166181	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50727.1"
"Tery_R0041"	1445.16087417058	1080.4682689725	552.394710876816	3149.00272430931	-0.968111223053345	1.36595484672159	-0.708743210199734	0.4784838450051	0.806329820495056	833	165	599	967	858	402	4606	"   228.45"	"    25.38"	"   109.76"	"   318.60"	"   155.84"	"    72.01"	"  1298.37"	" 7.8358"	" 4.6663"	" 6.7783"	" 8.3156"	" 7.2840"	" 6.1704"	"10.3425"	"Tery_R0041"	"gene3901"	"tRNA"	5974625	5974709	"-"	"CP000393.1"	"tRNA-Ser"	NA	NA
"Tery_4605"	459.185447326028	479.669111694729	425.576755729193	489.11482035258	-0.171538277516601	0.241585571555346	-0.710051831374802	0.477671995069724	0.806329820495056	383	573	473	352	521	719	300	"   105.04"	"    88.14"	"    86.67"	"   115.97"	"    94.63"	"   128.80"	"    84.57"	" 6.7149"	" 6.4620"	" 6.4376"	" 6.8578"	" 6.5644"	" 7.0091"	" 6.4022"	"Tery_4605"	"gene4649"	"CDS"	7082862	7084250	"+"	"CP000393.1"	"major facilitator superfamily MFS_1"	"PFAM: major facilitator superfamily MFS_1~KEGG: ana:alr4176 hypothetical protein"	"InterPro:IPR011701,NCBI_GP:ABG53580.1"
"Tery_R0010"	39702.6061458047	42343.8176224124	22175.1709732403	63352.5474280436	-0.933192206943996	1.32616658022995	-0.703676461807828	0.481634282132989	0.809048103336915	27646	4644	34376	38232	33018	12206	90059	"  7581.92"	"   714.38"	"  6298.79"	" 12596.20"	"  5996.99"	"  2186.59"	" 25386.34"	"12.8883"	" 9.4806"	"12.6209"	"13.6207"	"12.5500"	"11.0945"	"14.6318"	"Tery_R0010"	"gene1608"	"transcript"	2447382	2447483	"+"	"CP000393.1"	"SRP RNA%3B RNA component of signal recognition particle"	NA	NA
"Tery_2798"	369.948833693232	395.577285133704	358.411727872556	361.626040983774	-0.141455618028199	0.201310329564922	-0.702674414839602	0.482258675729211	0.809718270360156	294	485	439	273	461	457	269	"    80.63"	"    74.61"	"    80.44"	"    89.94"	"    83.73"	"    81.87"	"    75.83"	" 6.3334"	" 6.2214"	" 6.3300"	" 6.4911"	" 6.3879"	" 6.3554"	" 6.2448"	"Tery_2798"	"gene2821"	"CDS"	4339110	4340075	"-"	"CP000393.1"	"polysaccharide deacetylase"	"PFAM: polysaccharide deacetylase~KEGG: ava:Ava_1295 polysaccharide deacetylase"	"InterPro:IPR001957,InterPro:IPR002509,NCBI_GP:ABG51974.1"
