""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_2381"	685.2960995031	-0.168574604075154	0.298172271043347	-0.565359761607906	0.571829087881371	0.862646802667127	557	850	606	613	523	1157	537	"   152.76"	"   130.75"	"   111.04"	"   201.96"	"    94.99"	"   207.27"	"   151.37"	" 7.26"	" 7.04"	" 6.81"	" 7.67"	" 6.58"	" 7.70"	" 7.25"	"Tery_2381"	"gene2401"	"CDS"	3679358	3679600	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: gvi:gsl1256 hypothetical protein"	"NCBI_GP:ABG51601.1"
"Tery_2669"	234.382666027663	-0.229608300503561	0.406778096207299	-0.564455910100308	0.572443897882037	0.862646802667127	219	275	186	238	159	461	117	"    60.06"	"    42.30"	"    34.08"	"    78.41"	"    28.88"	"    82.58"	"    32.98"	" 5.93"	" 5.44"	" 5.13"	" 6.31"	" 4.90"	" 6.39"	" 5.09"	"Tery_2669"	"gene2690"	"CDS"	4135837	4136874	"+"	"CP000393.1"	"aldo/keto reductase"	"PFAM: aldo/keto reductase~KEGG: cyb:CYB_2928 aldo/keto reductase Tas"	"InterPro:IPR001395,NCBI_GP:ABG51862.1"
"Tery_2759"	79.2189384610958	-0.181629918126626	0.323296415109799	-0.561806161893073	0.574248093380263	0.862646802667127	62	95	85	68	76	132	51	"    17.00"	"    14.61"	"    15.57"	"    22.40"	"    13.80"	"    23.65"	"    14.38"	" 4.17"	" 3.96"	" 4.05"	" 4.55"	" 3.89"	" 4.62"	" 3.94"	"Tery_2759"	"gene2782"	"CDS"	4271969	4273429	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51942.1"
"Tery_2945"	245.462444959258	-0.132239940227433	0.234833553118191	-0.563122000546816	0.573351811306825	0.862646802667127	218	377	266	189	328	285	131	"    59.79"	"    57.99"	"    48.74"	"    62.27"	"    59.57"	"    51.06"	"    36.93"	" 5.93"	" 5.88"	" 5.64"	" 5.98"	" 5.92"	" 5.70"	" 5.25"	"Tery_2945"	"gene2967"	"CDS"	4577714	4578703	"-"	"CP000393.1"	"NAD-dependent epimerase/dehydratase"	"PFAM: NAD-dependent epimerase/dehydratase~KEGG: syn:slr1072 GDP-D-mannose dehydratase"	"InterPro:IPR001509,NCBI_GP:ABG52109.1"
"Tery_3539"	1317.62357116625	-0.108983969628544	0.192400379997896	-0.56644362983969	0.571092242653913	0.862646802667127	990	2074	1554	911	1818	1349	966	"   271.51"	"   319.04"	"   284.74"	"   300.14"	"   330.20"	"   241.66"	"   272.30"	" 8.09"	" 8.32"	" 8.16"	" 8.23"	" 8.37"	" 7.92"	" 8.09"	"Tery_3539"	"gene3570"	"CDS"	5453262	5454149	"+"	"CP000393.1"	"phosphate ABC transporter%2C inner membrane subunit PstA"	"TIGRFAM: phosphate ABC transporter%2C inner membrane subunit PstA~PFAM: binding-protein-dependent transport systems inner membrane component~KEGG: ava:Ava_2479 phosphate transport system permease protein 2"	"InterPro:IPR000515,InterPro:IPR005672,NCBI_GP:ABG52626.1"
"Tery_3574"	61.7805819505884	-0.182122288387621	0.323610979123948	-0.562781549874011	0.573583645293676	0.862646802667127	37	113	66	44	87	69	44	"    10.15"	"    17.38"	"    12.09"	"    14.50"	"    15.80"	"    12.36"	"    12.40"	" 3.48"	" 4.20"	" 3.71"	" 3.95"	" 4.07"	" 3.74"	" 3.74"	"Tery_3574"	"gene3605"	"CDS"	5500175	5501224	"-"	"CP000393.1"	"Rieske (2Fe-2S) region"	"PFAM: Rieske [2Fe-2S] region~KEGG: ana:all3866 probable dioxygenase%2C Rieske iron-sulfur component"	"InterPro:IPR005806,NCBI_GP:ABG52658.1"
"Tery_4248"	48.6458046378865	-0.195813538782187	0.345957045101225	-0.566005351111994	0.571390142882694	0.862646802667127	35	61	49	39	49	82	36	"     9.60"	"     9.38"	"     8.98"	"    12.85"	"     8.90"	"    14.69"	"    10.15"	" 3.41"	" 3.38"	" 3.32"	" 3.79"	" 3.31"	" 3.97"	" 3.48"	"Tery_4248"	"gene4290"	"CDS"	6557032	6558519	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: cel:F59A2.6 Hypothetical protein F59A2.6"	"NCBI_GP:ABG53248.1"
"Tery_4511"	2066.23906184022	-0.130818571343811	0.232323668305833	-0.563087576473698	0.573375250774762	0.862646802667127	1351	3037	2309	1449	2450	3356	1356	"   370.51"	"   467.18"	"   423.08"	"   477.40"	"   444.99"	"   601.20"	"   382.24"	" 8.54"	" 8.87"	" 8.73"	" 8.90"	" 8.80"	" 9.23"	" 8.58"	"Tery_4511"	"gene4555"	"CDS"	6962470	6963432	"+"	"CP000393.1"	"glutathione S-transferase-like"	"PFAM: glutathione S-transferase-like~KEGG: gvi:glr3374 putative glutathione S-transferase"	"InterPro:IPR004046,NCBI_GP:ABG53496.1"
"Tery_2158"	102.663364434877	-0.143038988826592	0.256575619842642	-0.557492519804951	0.577190968401336	0.86475331153279	81	152	118	75	137	121	67	"    22.21"	"    23.38"	"    21.62"	"    24.71"	"    24.88"	"    21.68"	"    18.89"	" 4.54"	" 4.61"	" 4.50"	" 4.68"	" 4.69"	" 4.50"	" 4.31"	"Tery_2158"	"gene2177"	"CDS"	3368523	3370517	"-"	"CP000393.1"	"protein of unknown function DUF323"	"PFAM: protein of unknown function DUF323~KEGG: ana:alr5360 hypothetical protein"	"InterPro:IPR005532,NCBI_GP:ABG51392.1"
"Tery_3097"	42.8332805082187	-0.21064340859497	0.377461868180199	-0.558052154010983	0.576808771083058	0.86475331153279	25	67	49	20	73	53	36	"     6.86"	"    10.31"	"     8.98"	"     6.59"	"    13.26"	"     9.49"	"    10.15"	" 2.97"	" 3.50"	" 3.32"	" 2.92"	" 3.83"	" 3.39"	" 3.48"	"Tery_3097"	"gene3123"	"CDS"	4748804	4749043	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG52232.1"
"Tery_5057"	157.621329484263	-0.133211677349054	0.238959049236206	-0.557466552427473	0.577208705492067	0.86475331153279	143	221	203	120	226	124	101	"    39.22"	"    34.00"	"    37.20"	"    39.54"	"    41.05"	"    22.21"	"    28.47"	" 5.33"	" 5.13"	" 5.26"	" 5.34"	" 5.39"	" 4.54"	" 4.88"	"Tery_5057"	"gene5102"	"CDS"	7716299	7716715	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: ttj:TTHB002 hypothetical protein"	"NCBI_GP:ABG53963.1"
"Tery_4946"	127.004177203489	-0.144344834062479	0.259666078454322	-0.555886371149056	0.578288535693234	0.86495947171713	86	204	132	87	165	171	93	"    23.59"	"    31.38"	"    24.19"	"    28.66"	"    29.97"	"    30.63"	"    26.22"	" 4.62"	" 5.02"	" 4.65"	" 4.89"	" 4.95"	" 4.98"	" 4.77"	"Tery_4946"	"gene4990"	"CDS"	7537610	7538287	"+"	"CP000393.1"	"protein of unknown function DUF847"	"PFAM: protein of unknown function DUF847~KEGG: mlo:mlr8547 hypothetical protein"	"InterPro:IPR008565,NCBI_GP:ABG53860.1"
"Tery_1101"	193.239915525982	-0.150479688116844	0.273344759920207	-0.550512430385608	0.581967953412213	0.866873913822123	148	243	256	126	279	163	177	"    40.59"	"    37.38"	"    46.91"	"    41.51"	"    50.67"	"    29.20"	"    49.89"	" 5.38"	" 5.26"	" 5.58"	" 5.41"	" 5.69"	" 4.92"	" 5.67"	"Tery_1101"	"gene1107"	"CDS"	1730625	1730951	"+"	"CP000393.1"	"Insertion element protein"	"PFAM: Insertion element protein~KEGG: gvi:gll0277 putative transposase"	"InterPro:IPR003220,NCBI_GP:ABG50466.1"
"Tery_1922"	326.085144985546	-0.182892970390851	0.331830444719365	-0.5511639251351	0.581521307283188	0.866873913822123	435	327	387	272	506	158	177	"   119.30"	"    50.30"	"    70.91"	"    89.62"	"    91.90"	"    28.30"	"    49.89"	" 6.91"	" 5.68"	" 6.17"	" 6.50"	" 6.54"	" 4.87"	" 5.67"	"Tery_1922"	"gene1934"	"CDS"	2977812	2978084	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51177.1"
"Tery_2283"	633.013958330629	-0.105938041414484	0.192406367988152	-0.55059529745402	0.581911133228645	0.866873913822123	511	966	717	470	811	667	456	"   140.14"	"   148.60"	"   131.38"	"   154.85"	"   147.30"	"   119.49"	"   128.54"	" 7.14"	" 7.22"	" 7.05"	" 7.28"	" 7.21"	" 6.91"	" 7.02"	"Tery_2283"	"gene2303"	"CDS"	3553177	3554112	"-"	"CP000393.1"	"Hsp33 protein"	"PFAM: Hsp33 protein~KEGG: ava:Ava_4200 HSP33-like chaperonin"	"InterPro:IPR000397,NCBI_GP:ABG51508.1"
"Tery_2769"	46.181909908815	-0.182502368931527	0.331659600036289	-0.550270123076669	0.582134113242652	0.866873913822123	36	61	56	39	54	52	33	"     9.87"	"     9.38"	"    10.26"	"    12.85"	"     9.81"	"     9.32"	"     9.30"	" 3.44"	" 3.38"	" 3.49"	" 3.79"	" 3.43"	" 3.37"	" 3.36"	"Tery_2769"	"gene2792"	"CDS"	4291521	4294466	"-"	"CP000393.1"	"Extracellular ligand-binding receptor"	"PFAM: Extracellular ligand-binding receptor~KEGG: ana:alr0344 serine/threonine kinase"	"InterPro:IPR001828,InterPro:IPR004843,NCBI_GP:ABG51952.1"
"Tery_3248"	235.716207928477	-0.128899885798763	0.234679749719243	-0.549258664000499	0.582827950456381	0.866873913822123	183	303	285	152	321	246	212	"    50.19"	"    46.61"	"    52.22"	"    50.08"	"    58.30"	"    44.07"	"    59.76"	" 5.68"	" 5.57"	" 5.73"	" 5.67"	" 5.89"	" 5.49"	" 5.93"	"Tery_3248"	"gene3276"	"CDS"	4981509	4981874	"-"	"CP000393.1"	"response regulator receiver protein"	"PFAM: response regulator receiver~KEGG: ava:Ava_0508 response regulator receiver domain protein (CheY)"	"InterPro:IPR001789,NCBI_GP:ABG52362.1"
"Tery_2924"	185.198661836072	-0.157874327912087	0.288101621269667	-0.547981393566385	0.583704678844264	0.867758534702889	143	224	251	133	249	144	175	"    39.22"	"    34.46"	"    45.99"	"    43.82"	"    45.23"	"    25.80"	"    49.33"	" 5.33"	" 5.15"	" 5.55"	" 5.49"	" 5.53"	" 4.74"	" 5.65"	"Tery_2924"	"gene2946"	"CDS"	4540901	4541977	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:alr0786 hypothetical protein"	"NCBI_GP:ABG52090.1"
"Tery_2802"	164.266128073829	-0.131866435928703	0.241890896257243	-0.545148403553257	0.585651454539295	0.870300340375674	158	232	176	128	215	174	100	"    43.33"	"    35.69"	"    32.25"	"    42.17"	"    39.05"	"    31.17"	"    28.19"	" 5.47"	" 5.20"	" 5.06"	" 5.43"	" 5.32"	" 5.01"	" 4.87"	"Tery_2802"	"gene2825"	"CDS"	4345708	4346562	"-"	"CP000393.1"	"binding-protein-dependent transport systems inner membrane component"	"PFAM: binding-protein-dependent transport systems inner membrane component~KEGG: ava:Ava_5055 binding-protein-dependent transport systems inner membrane component"	"InterPro:IPR000515,NCBI_GP:ABG51978.1"
"Tery_0931"	671.375946122774	-0.151377654155174	0.27810435788058	-0.544319604729736	0.586221558374691	0.870581334201111	617	755	826	446	970	524	622	"   169.21"	"   116.14"	"   151.35"	"   146.94"	"   176.18"	"    93.87"	"   175.33"	" 7.41"	" 6.87"	" 7.25"	" 7.21"	" 7.47"	" 6.57"	" 7.46"	"Tery_0931"	"gene937"	"CDS"	1467224	1468048	"+"	"CP000393.1"	"alpha/beta hydrolase fold"	"PFAM: alpha/beta hydrolase fold~KEGG: ana:alr4625 hypothetical protein"	"InterPro:IPR000073,InterPro:IPR000379,InterPro:IPR003089,NCBI_GP:ABG50326.1"
"Tery_1594"	48.5770025605726	-0.17920622789429	0.330651492598318	-0.541979189284934	0.587832842262171	0.871345853299854	37	61	60	40	56	63	33	"    10.15"	"     9.38"	"    10.99"	"    13.18"	"    10.17"	"    11.29"	"     9.30"	" 3.48"	" 3.38"	" 3.58"	" 3.83"	" 3.48"	" 3.62"	" 3.36"	"Tery_1594"	"gene1602"	"CDS"	2436827	2439940	"+"	"CP000393.1"	"acriflavin resistance protein"	"PFAM: acriflavin resistance protein~KEGG: ana:alr1656 probable RND efflux transporter"	"InterPro:IPR001036,NCBI_GP:ABG50873.1"
"Tery_4434"	47.2860249035439	-0.182145482944129	0.336667687151374	-0.541024547040156	0.588490663448703	0.871345853299854	35	66	46	35	55	72	35	"     9.60"	"    10.15"	"     8.43"	"    11.53"	"     9.99"	"    12.90"	"     9.87"	" 3.41"	" 3.48"	" 3.24"	" 3.65"	" 3.46"	" 3.80"	" 3.44"	"Tery_4434"	"gene4477"	"CDS"	6836138	6836815	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG53421.1"
"Tery_0512"	365.774003754921	-0.133520450953519	0.248109013036687	-0.538152360203759	0.590471866491549	0.872553600989422	267	494	364	267	389	637	255	"    73.22"	"    75.99"	"    66.70"	"    87.97"	"    70.65"	"   114.11"	"    71.88"	" 6.21"	" 6.27"	" 6.08"	" 6.48"	" 6.16"	" 6.85"	" 6.19"	"Tery_0512"	"gene516"	"CDS"	815307	815870	"-"	"CP000393.1"	"photosystem I assembly Ycf4"	"PFAM: photosystem I assembly Ycf4~KEGG: ava:Ava_1241 photosystem I assembly protein Ycf4"	"InterPro:IPR003359,NCBI_GP:ABG49967.1"
"Tery_4776"	357.570474439999	-0.130006188470347	0.241357768858578	-0.538645136989657	0.590131736341544	0.872553600989422	234	528	385	243	430	585	245	"    64.17"	"    81.22"	"    70.54"	"    80.06"	"    78.10"	"   104.80"	"    69.06"	" 6.03"	" 6.36"	" 6.16"	" 6.34"	" 6.31"	" 6.73"	" 6.13"	"Tery_4776"	"gene4820"	"CDS"	7339881	7340444	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: cya:CYA_0843 hypothetical protein"	"NCBI_GP:ABG53729.1"
"Tery_0752"	104.526204584174	-0.161584839497947	0.301980062314979	-0.535084463057718	0.592591453084728	0.873198105221981	93	127	101	87	105	163	70	"    25.51"	"    19.54"	"    18.51"	"    28.66"	"    19.07"	"    29.20"	"    19.73"	" 4.73"	" 4.36"	" 4.29"	" 4.89"	" 4.33"	" 4.92"	" 4.37"	"Tery_0752"	"gene757"	"CDS"	1210324	1212036	"+"	"CP000393.1"	"urease%2C alpha subunit"	"KEGG: ava:Ava_3618 urease%2C alpha subunit~TIGRFAM: urease%2C alpha subunit~PFAM: amidohydrolase  Urease alpha-subunit-like"	"InterPro:IPR005848,InterPro:IPR006680,InterPro:IPR011612,NCBI_GP:ABG50181.1"
"Tery_1037"	1173.69328460935	-0.115477342957293	0.215952416400148	-0.534735127683498	0.592833027319825	0.873198105221981	1048	1531	1527	782	1773	1020	831	"   287.41"	"   235.51"	"   279.80"	"   257.64"	"   322.03"	"   182.72"	"   234.25"	" 8.17"	" 7.89"	" 8.13"	" 8.01"	" 8.34"	" 7.52"	" 7.88"	"Tery_1037"	"gene1043"	"CDS"	1624555	1625238	"+"	"CP000393.1"	"cyclic nucleotide-binding protein"	"PFAM: cyclic nucleotide-binding~KEGG: ava:Ava_0144 cyclic nucleotide-binding domain (cNMP-BD) protein"	"InterPro:IPR000595,NCBI_GP:ABG50409.1"
"Tery_1490"	304.596407665491	-0.117981568570597	0.220499085477791	-0.535066022223847	0.592604204258496	0.873198105221981	264	475	322	205	441	312	209	"    72.40"	"    73.07"	"    59.00"	"    67.54"	"    80.10"	"    55.89"	"    58.91"	" 6.20"	" 6.21"	" 5.91"	" 6.10"	" 6.34"	" 5.83"	" 5.90"	"Tery_1490"	"gene1498"	"CDS"	2263346	2263981	"+"	"CP000393.1"	"Methyltransferase type 11"	"PFAM: Methyltransferase type 11 Methyltransferase type 12~KEGG: bce:BC1205 methyltransferase"	"InterPro:IPR000051,InterPro:IPR001601,InterPro:IPR013216,InterPro:IPR013217,NCBI_GP:ABG50778.1"
"Tery_1861"	221.403683364809	-0.120186979448121	0.22447150318784	-0.535421992285351	0.592358085986626	0.873198105221981	159	299	289	158	284	243	176	"    43.61"	"    45.99"	"    52.95"	"    52.06"	"    51.58"	"    43.53"	"    49.61"	" 5.48"	" 5.55"	" 5.75"	" 5.73"	" 5.72"	" 5.48"	" 5.66"	"Tery_1861"	"gene1872"	"CDS"	2846024	2847016	"+"	"CP000393.1"	"adenosylcobinamide-phosphate synthase"	"TIGRFAM: cobalamin biosynthesis protein CobD~PFAM: cobalamin biosynthesis protein CbiB~KEGG: ava:Ava_3127 cobalamin biosynthesis protein"	"InterPro:IPR004485,NCBI_GP:ABG51117.1"
"Tery_3511"	343.053847927242	-0.1169192493388	0.219537544436851	-0.532570634506804	0.594330834329065	0.874760062042942	242	499	415	208	494	411	265	"    66.37"	"    76.76"	"    76.04"	"    68.53"	"    89.72"	"    73.63"	"    74.70"	" 6.07"	" 6.28"	" 6.27"	" 6.12"	" 6.50"	" 6.22"	" 6.24"	"Tery_3511"	"gene3541"	"CDS"	5409861	5410586	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG52601.1"
"Tery_4175"	1241.60174417452	-0.123910978873638	0.232690476922487	-0.532514181553355	0.594369922330376	0.874760062042942	1036	1622	1533	880	1665	1059	1087	"   284.12"	"   249.51"	"   280.89"	"   289.93"	"   302.41"	"   189.71"	"   306.41"	" 8.16"	" 7.97"	" 8.14"	" 8.18"	" 8.25"	" 7.58"	" 8.26"	"Tery_4175"	"gene4217"	"CDS"	6437164	6437790	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_2706 hypothetical protein"	"NCBI_GP:ABG53181.1"
"Tery_2457"	455.449774127018	-0.118554316768283	0.223685651963196	-0.530004118403577	0.596109075357702	0.876616950225664	301	609	562	282	602	525	434	"    82.55"	"    93.68"	"   102.98"	"    92.91"	"   109.34"	"    94.05"	"   122.34"	" 6.38"	" 6.57"	" 6.70"	" 6.55"	" 6.79"	" 6.57"	" 6.95"	"Tery_2457"	"gene2477"	"CDS"	3781847	3782293	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_3754 hypothetical protein"	"NCBI_GP:ABG51669.1"
"Tery_1030"	59.1306707748865	-0.166738666010568	0.315387594088737	-0.528678581959867	0.597028437385835	0.877385515279427	61	83	59	43	86	55	38	"    16.73"	"    12.77"	"    10.81"	"    14.17"	"    15.62"	"     9.85"	"    10.71"	" 4.15"	" 3.78"	" 3.56"	" 3.92"	" 4.05"	" 3.44"	" 3.55"	"Tery_1030"	"gene1036"	"CDS"	1605057	1606238	"-"	"CP000393.1"	"serine/threonine protein kinase with FHA domain"	"PFAM: Forkhead-associated protein kinase~SMART: Tyrosine protein kinase Serine/threonine protein kinase~KEGG: chy:CHY_1478 putative serine/threonine protein kinase"	"InterPro:IPR000253,InterPro:IPR000719,InterPro:IPR001245,InterPro:IPR002290,InterPro:IPR008271,NCBI_GP:ABG50405.1"
"Tery_1725"	85.3614614468487	-0.172092254955098	0.326048221948591	-0.52781227858446	0.597629634088182	0.877385515279427	65	97	119	59	118	67	83	"    17.83"	"    14.92"	"    21.80"	"    19.44"	"    21.43"	"    12.00"	"    23.40"	" 4.23"	" 3.99"	" 4.51"	" 4.35"	" 4.49"	" 3.70"	" 4.61"	"Tery_1725"	"gene1735"	"CDS"	2623272	2624444	"+"	"CP000393.1"	"DNA replication and repair protein RecF"	"TIGRFAM: DNA replication and repair protein RecF~PFAM: SMC protein-like~KEGG: ava:Ava_3391 recombination protein F"	"InterPro:IPR001238,InterPro:IPR003395,InterPro:IPR003439,NCBI_GP:ABG50988.1"
"Tery_4506"	125.213913158439	-0.139437751800014	0.264030084752858	-0.528113119876218	0.597420825247712	0.877385515279427	79	177	162	80	173	140	108	"    21.67"	"    27.23"	"    29.68"	"    26.36"	"    31.42"	"    25.08"	"    30.44"	" 4.50"	" 4.82"	" 4.94"	" 4.77"	" 5.02"	" 4.70"	" 4.97"	"Tery_4506"	"gene4550"	"CDS"	6955395	6955958	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG53492.1"
"Tery_4604"	344.922414924844	-0.113637568475389	0.215218167802088	-0.528011039383485	0.597491673869512	0.877385515279427	253	450	456	242	445	374	280	"    69.39"	"    69.22"	"    83.55"	"    79.73"	"    80.82"	"    67.00"	"    78.93"	" 6.14"	" 6.13"	" 6.40"	" 6.34"	" 6.35"	" 6.09"	" 6.32"	"Tery_4604"	"gene4648"	"CDS"	7082009	7082875	"+"	"CP000393.1"	"DNA replication and repair protein RecO"	"TIGRFAM: DNA repair protein RecO~PFAM: Recombination protein O%2C RecO~KEGG: ana:alr4175 DNA repair protein RecO (recombination protein O)"	"InterPro:IPR003717,NCBI_GP:ABG53579.1"
"Tery_5027"	724.010582375962	-0.138009344967696	0.261614794351546	-0.527528824620848	0.597826405018825	0.877385515279427	414	1025	976	416	1065	775	674	"   113.54"	"   157.67"	"   178.83"	"   137.06"	"   193.43"	"   138.83"	"   189.99"	" 6.84"	" 7.31"	" 7.49"	" 7.11"	" 7.60"	" 7.13"	" 7.58"	"Tery_5027"	"gene5072"	"CDS"	7683000	7683551	"+"	"CP000393.1"	"protein of unknown function UPF0054"	"PFAM: protein of unknown function UPF0054~KEGG: ava:Ava_2782 hypothetical protein"	"InterPro:IPR002036,NCBI_GP:ABG53939.1"
"Tery_0379"	137.042868767862	-0.149847670508805	0.286232522248533	-0.523517276554248	0.600614331553506	0.879368351461114	119	151	154	120	128	178	111	"    32.64"	"    23.23"	"    28.22"	"    39.54"	"    23.25"	"    31.89"	"    31.29"	" 5.07"	" 4.60"	" 4.87"	" 5.34"	" 4.60"	" 5.04"	" 5.01"	"Tery_0379"	"gene383"	"CDS"	585492	588713	"+"	"CP000393.1"	"filamentous haemagglutinin family outer membrane protein"	"TIGRFAM: filamentous haemagglutinin family outer membrane protein~PFAM: filamentous haemagglutinin-like~KEGG: ana:alr1397 unknown protein"	"InterPro:IPR008638,NCBI_GP:ABG49847.1"
"Tery_0902"	43.436061242564	-0.205346572043243	0.392527541165673	-0.5231392717908	0.600877338172467	0.879402784284295	29	40	49	20	59	53	59	"     7.95"	"     6.15"	"     8.98"	"     6.59"	"    10.72"	"     9.49"	"    16.63"	" 3.16"	" 2.84"	" 3.32"	" 2.92"	" 3.55"	" 3.39"	" 4.14"	"Tery_0902"	"gene908"	"CDS"	1422258	1423010	"+"	"CP000393.1"	"protein of unknown function DUF1568"	"PFAM: protein of unknown function DUF1568~KEGG: ana:all4950 unknown protein"	"InterPro:IPR011462,NCBI_GP:ABG50303.1"
"Tery_3306"	4773.64799598944	-0.112489730766022	0.215416203513956	-0.522197164981297	0.601533059728292	0.880011711283781	3406	7596	5858	3028	7129	4567	3654	"   934.10"	"  1168.48"	"  1073.37"	"   997.63"	"  1294.83"	"   818.14"	"  1030.01"	" 9.87"	"10.19"	"10.07"	" 9.96"	"10.34"	" 9.68"	"10.01"	"Tery_3306"	"gene3334"	"CDS"	5070385	5071044	"+"	"CP000393.1"	"IMP dehydrogenase subunit"	"KEGG: syn:slr1722 IMP dehydrogenase subunit"	"InterPro:IPR003009,NCBI_GP:ABG52412.1"
"Tery_0245"	50.0990400279911	-0.167685907232505	0.325805233321239	-0.514681441802283	0.606775643802418	0.881203689570735	34	68	69	40	63	52	37	"     9.32"	"    10.46"	"    12.64"	"    13.18"	"    11.44"	"     9.32"	"    10.43"	" 3.37"	" 3.52"	" 3.77"	" 3.83"	" 3.64"	" 3.37"	" 3.51"	"Tery_0245"	"gene247"	"CDS"	383619	384155	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49731.1"
"Tery_0337"	377.157728765071	-0.107955184958218	0.20861467956249	-0.517486042615137	0.604816909680235	0.881203689570735	336	491	435	256	512	441	264	"    92.15"	"    75.53"	"    79.71"	"    84.34"	"    92.99"	"    79.00"	"    74.42"	" 6.54"	" 6.26"	" 6.33"	" 6.42"	" 6.55"	" 6.32"	" 6.24"	"Tery_0337"	"gene340"	"CDS"	516434	517675	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_A0007 hypothetical protein"	"NCBI_GP:ABG49811.1"
"Tery_R0006"	592.203468480183	-0.570840422477497	1.10333828989384	-0.517375702181443	0.604893917866511	0.881203689570735	336	154	488	345	494	237	1612	"    92.15"	"    23.69"	"    89.42"	"   113.67"	"    89.72"	"    42.46"	"   454.40"	" 6.54"	" 4.63"	" 6.50"	" 6.84"	" 6.50"	" 5.44"	" 8.83"	"Tery_R0006"	"gene558"	"tRNA"	869671	869743	"-"	"CP000393.1"	"tRNA-Phe"	NA	NA
"Tery_1074"	37.4936422811464	-0.186689763483271	0.362964989480183	-0.51434647664128	0.607009772947743	0.881203689570735	31	49	34	25	47	54	31	"     8.50"	"     7.54"	"     6.23"	"     8.24"	"     8.54"	"     9.67"	"     8.74"	" 3.25"	" 3.09"	" 2.85"	" 3.21"	" 3.25"	" 3.42"	" 3.28"	"Tery_1074"	"gene1080"	"CDS"	1688760	1690061	"+"	"CP000393.1"	"response regulator receiver sensor signal transduction histidine kinase"	"PFAM: response regulator receiveR ATP-binding region%2C ATPase-like~KEGG: ava:Ava_2150 response regulator receiver signal transduction histidine kinase"	"InterPro:IPR001789,InterPro:IPR003594,InterPro:IPR004358,InterPro:IPR005467,NCBI_GP:ABG50443.1"
"Tery_1195"	540.532756364344	-0.105438749178345	0.205211074510436	-0.513806330530094	0.607387401498783	0.881203689570735	387	787	573	368	648	789	411	"   106.13"	"   121.06"	"   104.99"	"   121.24"	"   117.69"	"   141.34"	"   115.85"	" 6.74"	" 6.93"	" 6.73"	" 6.93"	" 6.89"	" 7.15"	" 6.87"	"Tery_1195"	"gene1201"	"CDS"	1869679	1870758	"+"	"CP000393.1"	"PilT protein-like"	"PFAM: PilT protein-like deoxyribonuclease/rho motif-related TRAM~SMART: Nucleotide binding protein%2C PINc~KEGG: ava:Ava_2222 PilT protein-like"	"InterPro:IPR002716,InterPro:IPR002792,InterPro:IPR006596,NCBI_GP:ABG50552.1"
"Tery_2210"	6183.74786549821	-0.11975827994346	0.23281780750002	-0.514386254339454	0.606981967591404	0.881203689570735	4042	8210	7610	3687	8353	6624	6349	"  1108.52"	"  1262.94"	"  1394.40"	"  1214.75"	"  1517.14"	"  1186.63"	"  1789.69"	"10.12"	"10.30"	"10.45"	"10.25"	"10.57"	"10.21"	"10.81"	"Tery_2210"	"gene2229"	"CDS"	3442819	3445560	"+"	"CP000393.1"	"Phycobilisome linker polypeptide"	"PFAM: Phycobilisome linker polypeptide Phycobilisome protein~KEGG: ava:Ava_2620 phycobilisome protein"	"InterPro:IPR001297,InterPro:IPR001659,NCBI_GP:ABG51439.1"
