""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_3981"	422.473633919944	0.144678432941811	0.233685805589077	0.619115194340129	0.535840474335775	0.806586747692967	340	654	551	227	511	474	355	"    93.25"	"   100.60"	"   100.96"	"    74.79"	"    92.81"	"    84.91"	"   100.07"	" 6.5431"	" 6.6527"	" 6.6578"	" 6.2249"	" 6.5364"	" 6.4081"	" 6.6450"	"Tery_3981"	"gene4019"	"CDS"	6157059	6157784	"+"	"CP000393.1"	"PEP motif putative anchor-like"	"TIGRFAM: PEP motif putative anchor-like"	"InterPro:IPR013424,NCBI_GP:ABG53006.1"
"Tery_4084"	149.439404810978	-0.179022592034018	0.289725585416516	-0.617903978955297	0.536638635981074	0.806586747692967	154	209	230	79	185	135	102	"    42.23"	"    32.15"	"    42.14"	"    26.03"	"    33.60"	"    24.18"	"    28.75"	" 5.4007"	" 5.0072"	" 5.3976"	" 4.7025"	" 5.0709"	" 4.5966"	" 4.8461"	"Tery_4084"	"gene4123"	"CDS"	6303539	6304093	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:alr2345 hypothetical protein"	"NCBI_GP:ABG53093.1"
"Tery_4130"	220.812584303667	0.245157739767426	0.397238323546542	0.617155307621529	0.537132291173892	0.806586747692967	416	353	300	53	193	155	124	"   114.09"	"    54.30"	"    54.97"	"    17.46"	"    35.05"	"    27.77"	"    34.95"	" 6.8341"	" 5.7632"	" 5.7808"	" 4.1270"	" 5.1319"	" 4.7958"	" 5.1278"	"Tery_4130"	"gene4170"	"CDS"	6372687	6372878	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_1924 hypothetical protein"	"NCBI_GP:ABG53138.1"
"Tery_4409"	4196.01985234709	0.209315972876875	0.339089659145394	0.617287986323183	0.537044789511264	0.806586747692967	2215	8812	6391	1787	5201	4563	3349	"   607.46"	"  1355.54"	"  1171.04"	"   588.76"	"   944.65"	"   817.42"	"   944.03"	" 9.2467"	"10.4047"	"10.1936"	" 9.2016"	" 9.8836"	" 9.6750"	" 9.8827"	"Tery_4409"	"gene4452"	"CDS"	6791096	6791482	"-"	"CP000393.1"	"chaperonin-like RbcX"	"PFAM: chaperonin-like RbcX~KEGG: ava:Ava_3906 chaperonin-like RbcX"	"InterPro:IPR003435,NCBI_GP:ABG53397.1"
"Tery_4762"	407.324509998415	-0.139996874989699	0.226400545549772	-0.618359265211763	0.536338543214993	0.806586747692967	354	540	543	267	513	441	300	"    97.08"	"    83.07"	"    99.50"	"    87.97"	"    93.18"	"    79.00"	"    84.57"	" 6.6013"	" 6.3764"	" 6.6367"	" 6.4591"	" 6.5420"	" 6.3040"	" 6.4022"	"Tery_4762"	"gene4806"	"CDS"	7314886	7315557	"+"	"CP000393.1"	"PBS lyase HEAT-like repeat"	"PFAM: HEAT domain containing protein PBS lyase HEAT-like repeat~KEGG: ava:Ava_4548 PBS lyase heat-like repeat"	"InterPro:IPR000357,InterPro:IPR001220,InterPro:IPR004155,NCBI_GP:ABG53716.1"
"Tery_5013"	446.261180587575	0.150315460691512	0.242735724305861	0.61925561687041	0.53574797797374	0.806586747692967	451	604	496	286	468	555	347	"   123.69"	"    92.91"	"    90.88"	"    94.23"	"    85.00"	"    99.42"	"    97.81"	" 6.9507"	" 6.5380"	" 6.5061"	" 6.5582"	" 6.4096"	" 6.6357"	" 6.6121"	"Tery_5013"	"gene5058"	"CDS"	7663161	7663586	"-"	"CP000393.1"	"putative anti-sigma regulatory factor%2C serine/threonine protein kinase"	"KEGG: syn:slr1861 Rsb/Spo-like protein kinase"	"NCBI_GP:ABG53925.1"
"Tery_4794"	153.906656708429	-0.166545220306906	0.270355718501584	-0.61602255439598	0.537879634054779	0.806692532810801	134	200	156	112	206	202	104	"    36.75"	"    30.77"	"    28.58"	"    36.90"	"    37.42"	"    36.19"	"    29.32"	" 5.2000"	" 4.9437"	" 4.8377"	" 5.2060"	" 5.2259"	" 5.1778"	" 4.8741"	"Tery_4794"	"gene4838"	"CDS"	7369774	7370706	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_0442 hypothetical protein"	"NCBI_GP:ABG53745.1"
"Tery_4908"	398.746714540022	0.147696000313954	0.239613230352588	0.616393343959434	0.537634945251429	0.806692532810801	339	576	488	243	449	420	366	"    92.97"	"    88.61"	"    89.42"	"    80.06"	"    81.55"	"    75.24"	"   103.17"	" 6.5389"	" 6.4695"	" 6.4826"	" 6.3232"	" 6.3498"	" 6.2336"	" 6.6890"	"Tery_4908"	"gene4952"	"CDS"	7492398	7493225	"+"	"CP000393.1"	"pyrroline-5-carboxylate reductase"	"KEGG: ava:Ava_2901 pyrroline-5-carboxylate reductase~TIGRFAM: pyrroline-5-carboxylate reductase~PFAM: NADP oxidoreductase%2C coenzyme F420-dependent"	"InterPro:IPR000304,InterPro:IPR004455,NCBI_GP:ABG53831.1"
"Tery_0815"	94.7330884015208	0.188679773809179	0.307005095851592	0.614581895736311	0.538830873553889	0.807357150473485	69	113	106	77	93	128	86	"    18.92"	"    17.38"	"    19.42"	"    25.37"	"    16.89"	"    22.93"	"    24.24"	" 4.2429"	" 4.1204"	" 4.2804"	" 4.6656"	" 4.0791"	" 4.5198"	" 4.6000"	"Tery_0815"	"gene821"	"CDS"	1294564	1295925	"+"	"CP000393.1"	"membrane attack complex component/perforin/complement C9"	"PFAM: membrane attack complex component/perforin/complement C9~KEGG: bfr:BF1634 hypothetical protein"	"InterPro:IPR001862,NCBI_GP:ABG50231.1"
"Tery_4760"	282.582365301887	0.155329758472279	0.252585208210356	0.614959837010401	0.538581244543171	0.807357150473485	194	450	382	177	309	385	203	"    53.20"	"    69.22"	"    69.99"	"    58.32"	"    56.12"	"    68.97"	"    57.22"	" 5.7337"	" 6.1134"	" 6.1294"	" 5.8661"	" 5.8108"	" 6.1081"	" 5.8388"	"Tery_4760"	"gene4804"	"CDS"	7309945	7310391	"-"	"CP000393.1"	"mannose-6-phosphate isomerase%2C type II"	"PFAM: mannose-6-phosphate isomerase%2C type II Cupin 2%2C conserved barrel~KEGG: syn:slr2074 putative mannose-1-phosphate guanylyltransferase"	"InterPro:IPR001538,InterPro:IPR007113,InterPro:IPR013096,NCBI_GP:ABG53714.1"
"Tery_0564"	1006.77760437057	0.15330582985159	0.250035916264316	0.613135233297958	0.539786925109464	0.808408505182789	742	1291	1020	761	1118	1681	706	"   203.49"	"   198.59"	"   186.90"	"   250.72"	"   203.06"	"   301.14"	"   199.01"	" 7.6689"	" 7.6337"	" 7.5462"	" 7.9700"	" 7.6658"	" 8.2343"	" 7.6368"	"Tery_0564"	"gene569"	"CDS"	882852	883628	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50012.1"
"Tery_0058"	94.2879654108074	-0.184909307244336	0.302668386417529	-0.61093036320369	0.5412456826016	0.809020877756754	67	145	136	61	121	105	64	"    18.37"	"    22.31"	"    24.92"	"    20.10"	"    21.98"	"    18.81"	"    18.04"	" 4.2004"	" 4.4800"	" 4.6398"	" 4.3297"	" 4.4586"	" 4.2342"	" 4.1740"	"Tery_0058"	"gene57"	"CDS"	81365	81982	"-"	"CP000393.1"	"pentapeptide repeat"	"PFAM: pentapeptide repeat~KEGG: mba:Mbar_A0710 hypothetical protein"	"InterPro:IPR001646,NCBI_GP:ABG49571.1"
"Tery_0800"	148.863814783774	0.171286395172146	0.280250151493824	0.611191088601142	0.541073082256748	0.809020877756754	126	193	139	110	162	222	117	"    34.56"	"    29.69"	"    25.47"	"    36.24"	"    29.42"	"    39.77"	"    32.98"	" 5.1113"	" 4.8923"	" 4.6713"	" 5.1800"	" 4.8794"	" 5.3139"	" 5.0440"	"Tery_0800"	"gene806"	"CDS"	1267524	1269053	"-"	"CP000393.1"	"ABC transporter related"	"PFAM: ABC transporter related~SMART: ATPase~KEGG: msu:MS0642 ABC-type sugar (aldose) transport system%2C ATPase component"	"InterPro:IPR001687,InterPro:IPR003439,InterPro:IPR003593,NCBI_GP:ABG50217.1"
"Tery_1537"	522.161377535969	0.168471861850464	0.275239713060309	0.612091401990195	0.540477285836163	0.809020877756754	471	772	482	340	592	825	343	"   129.17"	"   118.76"	"    88.32"	"   112.02"	"   107.52"	"   147.79"	"    96.69"	" 7.0133"	" 6.8920"	" 6.4648"	" 6.8077"	" 6.7486"	" 7.2075"	" 6.5954"	"Tery_1537"	"gene1545"	"CDS"	2333973	2335067	"+"	"CP000393.1"	"glucose-1-phosphate thymidyltransferase"	"TIGRFAM: glucose-1-phosphate thymidyltransferase~PFAM: Nucleotidyl transferase~KEGG: ava:Ava_3356 glucose-1-phosphate thymidylyltransferase%2C short form"	"InterPro:IPR000223,InterPro:IPR005835,InterPro:IPR005908,NCBI_GP:ABG50818.1"
"Tery_3301"	642.750315990726	-0.144406812588982	0.236502336344156	-0.610593598444808	0.54146866173336	0.809020877756754	506	881	939	419	801	632	504	"   138.77"	"   135.52"	"   172.05"	"   138.05"	"   145.48"	"   113.22"	"   142.07"	" 7.1167"	" 7.0825"	" 7.4268"	" 7.1091"	" 7.1848"	" 6.8231"	" 7.1506"	"Tery_3301"	"gene3329"	"CDS"	5062119	5064692	"-"	"CP000393.1"	"MutS2 family protein"	"KEGG: ava:Ava_2651 recombination and DNA strand exchange inhibitor protein~TIGRFAM: MutS2 family protein~PFAM: DNA mismatch repair protein MutS-like Smr protein/MutS2~SMART: MutS III"	"InterPro:IPR000432,InterPro:IPR002625,InterPro:IPR005747,InterPro:IPR007696,NCBI_GP:ABG52407.1"
"Tery_3488"	321.713564703463	-0.171289162507638	0.280161426803438	-0.611394525156438	0.540938426255556	0.809020877756754	285	391	304	280	370	451	209	"    78.16"	"    60.15"	"    55.70"	"    92.25"	"    67.20"	"    80.79"	"    58.91"	" 6.2886"	" 5.9107"	" 5.7999"	" 6.5276"	" 6.0707"	" 6.3363"	" 5.8808"	"Tery_3488"	"gene3518"	"CDS"	5372195	5374717	"+"	"CP000393.1"	"Tetratricopeptide region"	"SMART: Tetratricopeptide region~KEGG: ana:all1176 hypothetical protein"	"InterPro:IPR013026,NCBI_GP:ABG52578.1"
"Tery_0633"	593.477606031313	0.160077569970782	0.262465031038822	0.609900562132806	0.541927680126465	0.809281200237487	504	825	683	432	575	911	388	"   138.22"	"   126.91"	"   125.15"	"   142.33"	"   104.44"	"   163.20"	"   109.37"	" 7.1109"	" 6.9878"	" 6.9676"	" 7.1532"	" 6.7066"	" 7.3506"	" 6.7732"	"Tery_0633"	"gene638"	"CDS"	1034058	1035113	"+"	"CP000393.1"	"cytochrome c assembly protein"	"PFAM: cytochrome c assembly protein~KEGG: ava:Ava_0513 cytochrome c assembly protein"	"InterPro:IPR002541,NCBI_GP:ABG50075.1"
"Tery_1026"	710.614961156902	0.134444668526382	0.220559576540332	0.609561691381814	0.542152194872753	0.809281200237487	583	994	765	487	794	1016	530	"   159.89"	"   152.91"	"   140.17"	"   160.45"	"   144.21"	"   182.01"	"   149.40"	" 7.3210"	" 7.2566"	" 7.1312"	" 7.3261"	" 7.1722"	" 7.5079"	" 7.2231"	"Tery_1026"	"gene1032"	"CDS"	1601167	1601847	"+"	"CP000393.1"	"HupE/UreJ protein"	"PFAM: HupE/UreJ protein~KEGG: syn:slr2135 hydrogenase accessory protein"	"InterPro:IPR007038,NCBI_GP:ABG50401.1"
"Tery_R0004"	299.775676122702	-0.171826928556095	0.283697071229266	-0.605670435057947	0.544733620144104	0.809815207298454	188	401	407	202	426	283	273	"    51.56"	"    61.69"	"    74.58"	"    66.55"	"    77.37"	"    50.70"	"    76.95"	" 5.6884"	" 5.9471"	" 6.2208"	" 6.0566"	" 6.2740"	" 5.6641"	" 6.2661"	"Tery_R0004"	"gene270"	"tRNA"	412296	412368	"-"	"CP000393.1"	"tRNA-Trp"	NA	NA
"Tery_0409"	1530.94906619473	-0.197770967688392	0.326362172359328	-0.605986184791799	0.544523927136521	0.809815207298454	399	958	922	1641	2691	3411	994	"   109.43"	"   147.37"	"   168.94"	"   540.66"	"   488.76"	"   611.05"	"   280.19"	" 6.7739"	" 7.2034"	" 7.4005"	" 9.0786"	" 8.9330"	" 9.2552"	" 8.1303"	"Tery_0409"	"gene413"	"CDS"	641535	642221	"-"	"CP000393.1"	"HAD-superfamily hydrolase%2C subfamily IA%2C variant 3"	"TIGRFAM: HAD-superfamily hydrolase%2C subfamily IA%2C variant 3~PFAM: Haloacid dehalogenase-like hydrolase~KEGG: ava:Ava_4630 HAD-superfamily hydrolase subfamily IA%2C variant 3"	"InterPro:IPR005834,InterPro:IPR006402,NCBI_GP:ABG49873.1"
"Tery_0637"	335.464891993692	-0.151290181995681	0.249471182525703	-0.606443519704301	0.544220276933512	0.809815207298454	293	412	321	267	423	439	242	"    80.36"	"    63.38"	"    58.82"	"    87.97"	"    76.83"	"    78.64"	"    68.22"	" 6.3285"	" 5.9861"	" 5.8784"	" 6.4591"	" 6.2638"	" 6.2974"	" 6.0923"	"Tery_0637"	"gene642"	"CDS"	1039586	1040161	"+"	"CP000393.1"	"Rhomboid-like protein"	"PFAM: Rhomboid-like protein~KEGG: gvi:glr0081 hypothetical protein"	"InterPro:IPR002610,NCBI_GP:ABG50078.1"
"Tery_0677"	1641.122926526	0.149517541305539	0.247476945001048	0.604167557122971	0.545732248071244	0.809815207298454	1228	2540	1990	1026	1868	2539	1032	"   336.78"	"   390.73"	"   364.63"	"   338.03"	"   339.28"	"   454.84"	"   290.91"	" 8.3957"	" 8.6100"	" 8.5103"	" 8.4011"	" 8.4064"	" 8.8292"	" 8.1845"	"Tery_0677"	"gene682"	"CDS"	1108732	1109067	"-"	"CP000393.1"	"glutaredoxin-like protein"	"TIGRFAM: glutaredoxin-like protein~PFAM: glutaredoxin~KEGG: syn:slr1846 monothiol glutaredoxin"	"InterPro:IPR002109,InterPro:IPR004480,NCBI_GP:ABG50114.1"
"Tery_0755"	169.100935138129	0.171265657860168	0.282191881597164	0.606912065970254	0.543909270213537	0.809815207298454	119	283	237	92	194	180	148	"    32.64"	"    43.53"	"    43.43"	"    30.31"	"    35.24"	"    32.25"	"    41.72"	" 5.0288"	" 5.4444"	" 5.4408"	" 4.9222"	" 5.1394"	" 5.0115"	" 5.3830"	"Tery_0755"	"gene761"	"CDS"	1213870	1214370	"+"	"CP000393.1"	"nuclease (SNase-like)"	"PFAM: nuclease (SNase-like)~KEGG: ava:Ava_0982 nuclease (SNase-like)"	"InterPro:IPR006021,NCBI_GP:ABG50183.1"
"Tery_1143"	507.851634632951	-0.143034753950035	0.23677518372395	-0.604095208376208	0.545780345052456	0.809815207298454	466	686	574	397	557	582	368	"   127.80"	"   105.53"	"   105.18"	"   130.80"	"   101.17"	"   104.26"	"   103.73"	" 6.9979"	" 6.7216"	" 6.7168"	" 7.0313"	" 6.6607"	" 6.7042"	" 6.6969"	"Tery_1143"	"gene1149"	"CDS"	1801211	1802377	"-"	"CP000393.1"	"Nucleotidyl transferase"	"PFAM: Nucleotidyl transferase~KEGG: ava:Ava_3422 nucleotidyl transferase"	"InterPro:IPR005835,NCBI_GP:ABG50505.1"
"Tery_1250"	283.941674997743	-0.14105141116183	0.233516581087709	-0.604031673060727	0.545822584654905	0.809815207298454	195	403	345	203	375	351	208	"    53.48"	"    61.99"	"    63.22"	"    66.88"	"    68.11"	"    62.88"	"    58.63"	" 5.7412"	" 5.9543"	" 5.9824"	" 6.0638"	" 6.0900"	" 5.9747"	" 5.8739"	"Tery_1250"	"gene1257"	"CDS"	1934396	1935022	"+"	"CP000393.1"	"heat shock protein DnaJ-like"	"PFAM: heat shock protein DnaJ-like Tetratricopeptide TPR_2~KEGG: ava:Ava_1304 heat shock protein DnaJ-like"	"InterPro:IPR001623,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG50595.1"
"Tery_1501"	270.027723708076	0.173561177143083	0.287235342122495	0.604247290255339	0.545679244433138	0.809815207298454	184	497	396	133	313	277	227	"    50.46"	"    76.45"	"    72.56"	"    43.82"	"    56.85"	"    49.62"	"    63.99"	" 5.6574"	" 6.2567"	" 6.1813"	" 5.4538"	" 5.8293"	" 5.6332"	" 6.0000"	"Tery_1501"	"gene1509"	"CDS"	2284654	2284980	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50787.1"
"Tery_1680"	381.20481442714	0.146371596052689	0.241928550386868	0.605019935921685	0.545165750464153	0.809815207298454	268	476	448	248	483	599	279	"    73.50"	"    73.22"	"    82.09"	"    81.71"	"    87.73"	"   107.31"	"    78.65"	" 6.1998"	" 6.1944"	" 6.3593"	" 6.3526"	" 6.4551"	" 6.7457"	" 6.2975"	"Tery_1680"	"gene1690"	"CDS"	2560492	2561721	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syn:slr0386 hypothetical protein"	"InterPro:IPR001087,NCBI_GP:ABG50951.1"
"Tery_2425"	1043.12379393576	0.156179142862811	0.258424731365774	0.604350605444781	0.545610568113655	0.809815207298454	776	1057	927	889	1143	1748	850	"   212.82"	"   162.60"	"   169.86"	"   292.90"	"   207.60"	"   313.14"	"   239.60"	" 7.7335"	" 7.3452"	" 7.4083"	" 8.1943"	" 7.6977"	" 8.2907"	" 7.9046"	"Tery_2425"	"gene2445"	"CDS"	3741511	3743316	"-"	"CP000393.1"	"GTP-binding protein LepA"	"TIGRFAM: small GTP-binding protein~PFAM: elongation factor G-like protein synthesis factor%2C GTP-binding  elongation factor Tu%2C domain 2 GTP-binding protein LepA~KEGG: ava:Ava_0440 GTP-binding protein LepA"	"InterPro:IPR000640,InterPro:IPR000795,InterPro:IPR004161,InterPro:IPR005225,InterPro:IPR006297,NCBI_GP:ABG51642.1"
"Tery_4118"	248.599939761292	0.15692590243251	0.258282695168259	0.607574202097744	0.543469915236809	0.809815207298454	212	309	293	186	244	333	200	"    58.14"	"    47.53"	"    53.69"	"    61.28"	"    44.32"	"    59.65"	"    56.38"	" 5.8617"	" 5.5712"	" 5.7468"	" 5.9376"	" 5.4701"	" 5.8988"	" 5.8173"	"Tery_4118"	"gene4158"	"CDS"	6352422	6353438	"-"	"CP000393.1"	"Prepilin-type cleavage/methylation-like"	"TIGRFAM: Prepilin-type cleavage/methylation-like~KEGG: ana:all1770 unknown protein"	"InterPro:IPR012902,NCBI_GP:ABG53126.1"
"Tery_4431"	113.590339900004	-0.211839938195688	0.350207839073902	-0.604897762299905	0.545246930082071	0.809815207298454	114	157	102	102	114	153	65	"    31.26"	"    24.15"	"    18.69"	"    33.61"	"    20.71"	"    27.41"	"    18.32"	" 4.9669"	" 4.5946"	" 4.2249"	" 5.0711"	" 4.3726"	" 4.7771"	" 4.1963"	"Tery_4431"	"gene4474"	"CDS"	6829501	6831891	"+"	"CP000393.1"	"FHA domain containing protein"	"PFAM: Forkhead-associated ABC transporter related ABC-2 type transporter~SMART: ATPase~KEGG: syn:sll0778 putative MDR (multidrug resistance) family ABC transporter"	"InterPro:IPR000253,InterPro:IPR001687,InterPro:IPR003439,InterPro:IPR003593,InterPro:IPR013525,NCBI_GP:ABG53418.1"
"Tery_5030"	236.825763663199	-0.164007588077278	0.269590480034842	-0.608358233035831	0.542949906479831	0.809815207298454	212	307	302	141	332	228	194	"    58.14"	"    47.23"	"    55.34"	"    46.45"	"    60.30"	"    40.84"	"    54.69"	" 5.8617"	" 5.5618"	" 5.7904"	" 5.5381"	" 5.9143"	" 5.3524"	" 5.7734"	"Tery_5030"	"gene5075"	"CDS"	7686020	7686208	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG53942.1"
"Tery_3545"	234.231922379968	0.15280153855441	0.253220445908101	0.603432862644372	0.546220765927356	0.810027808734082	212	365	339	116	265	246	185	"    58.14"	"    56.15"	"    62.12"	"    38.22"	"    48.13"	"    44.07"	"    52.15"	" 5.8617"	" 5.8114"	" 5.9571"	" 5.2566"	" 5.5892"	" 5.4620"	" 5.7048"	"Tery_3545"	"gene3576"	"CDS"	5463130	5463906	"+"	"CP000393.1"	"protein of unknown function DUF558"	"PFAM: protein of unknown function DUF558~KEGG: ava:Ava_5042 hypothetical protein"	"InterPro:IPR006700,NCBI_GP:ABG52632.1"
"Tery_1828"	79.2073683339011	-0.193220190286044	0.320645542996382	-0.602597461609576	0.546776509438387	0.810473762591042	73	102	91	64	88	84	60	"    20.02"	"    15.69"	"    16.67"	"    21.09"	"    15.98"	"    15.05"	"    16.91"	" 4.3241"	" 3.9727"	" 4.0604"	" 4.3989"	" 3.9994"	" 3.9124"	" 4.0809"	"Tery_1828"	"gene1839"	"CDS"	2789325	2790863	"-"	"CP000393.1"	"Extracellular ligand-binding receptor"	"PFAM: Extracellular ligand-binding receptor~KEGG: ana:alr4531 putative branched-chain amino acid transport system substrate-binding protein"	"InterPro:IPR001828,NCBI_GP:ABG51084.1"
"Tery_5076"	2398.85673913383	-0.137676002875204	0.229098752194112	-0.600946105365745	0.547875883355403	0.811724735339613	1892	4104	2872	1420	3209	2401	1842	"   518.88"	"   631.31"	"   526.24"	"   467.84"	"   582.84"	"   430.12"	"   519.23"	" 9.0193"	" 9.3022"	" 9.0396"	" 8.8699"	" 9.1870"	" 8.7486"	" 9.0203"	"Tery_5076"	"gene5121"	"CDS"	7744449	7745435	"-"	"CP000393.1"	"protein translocase subunit secF"	"TIGRFAM: protein-export membrane protein%2C SecD/SecF family  protein-export membrane protein SecF~PFAM: SecD/SecF/SecDF export membrane protein~KEGG: ava:Ava_1489 protein export protein SecF"	"InterPro:IPR003335,InterPro:IPR005665,NCBI_GP:ABG53979.1"
"Tery_1240"	184.687796144828	0.160537594118672	0.267676117077416	0.599745677244122	0.548675741629438	0.812422586645941	123	284	217	110	233	270	138	"    33.73"	"    43.69"	"    39.76"	"    36.24"	"    42.32"	"    48.37"	"    38.90"	" 5.0765"	" 5.4495"	" 5.3137"	" 5.1800"	" 5.4036"	" 5.5963"	" 5.2821"	"Tery_1240"	"gene1247"	"CDS"	1922203	1922877	"+"	"CP000393.1"	"heat shock protein DnaJ-like"	"PFAM: heat shock protein DnaJ-like~KEGG: ana:alr4553 similar to heat shock protein DnaJ"	"InterPro:IPR001623,InterPro:IPR003095,NCBI_GP:ABG50590.1"
"Tery_2579"	379.570929891244	-0.137839946714123	0.229935589452329	-0.599471995798636	0.548858179209829	0.812422586645941	204	458	375	306	563	497	335	"    55.95"	"    70.45"	"    68.71"	"   100.82"	"   102.26"	"    89.03"	"    94.43"	" 5.8062"	" 6.1388"	" 6.1027"	" 6.6557"	" 6.6762"	" 6.4764"	" 6.5614"	"Tery_2579"	"gene2600"	"CDS"	3975715	3976170	"+"	"CP000393.1"	"ferredoxin"	"KEGG: ava:Ava_2647 ferredoxin"	"InterPro:IPR001080,InterPro:IPR001450,NCBI_GP:ABG51776.1"
"Tery_1607"	177.645123695142	0.162755269217148	0.271914147386629	0.598553884677907	0.549470415806328	0.812571885264081	172	245	195	107	202	250	124	"    47.17"	"    37.69"	"    35.73"	"    35.25"	"    36.69"	"    44.79"	"    34.95"	" 5.5601"	" 5.2364"	" 5.1595"	" 5.1401"	" 5.1977"	" 5.4853"	" 5.1278"	"Tery_1607"	"gene1616"	"CDS"	2454785	2455579	"+"	"CP000393.1"	"type IV pilus assembly protein PilO"	"KEGG: ana:alr1030 type IV pilus assembly protein PilO"	"NCBI_GP:ABG50886.1"
"Tery_4230"	332.21930942784	-0.157856321509863	0.263562612248967	-0.598932906920611	0.549217626412211	0.812571885264081	267	545	428	177	473	323	254	"    73.22"	"    83.84"	"    78.42"	"    58.32"	"    85.91"	"    57.86"	"    71.60"	" 6.1945"	" 6.3897"	" 6.2934"	" 5.8661"	" 6.4249"	" 5.8548"	" 6.1621"	"Tery_4230"	"gene4272"	"CDS"	6530078	6530878	"-"	"CP000393.1"	"chromosome segregation ATPase"	"PFAM: Cobyrinic acid a%2Cc-diamide synthase~KEGG: sth:STH3333 ParA%2C ParA family ATPase"	"InterPro:IPR002586,NCBI_GP:ABG53231.1"
"Tery_0455"	166.66155155717	0.170185146941833	0.285626882458898	0.595830285569579	0.551288609373129	0.812736333348043	117	207	165	122	200	292	115	"    32.09"	"    31.84"	"    30.23"	"    40.20"	"    36.33"	"    52.31"	"    32.42"	" 5.0044"	" 4.9933"	" 4.9185"	" 5.3293"	" 5.1833"	" 5.7093"	" 5.0191"	"Tery_0455"	"gene459"	"CDS"	721508	723409	"+"	"CP000393.1"	"glutamine--fructose-6-phosphate transaminase"	"TIGRFAM: glucosamine--fructose-6-phosphate aminotransferase%2C isomerizing~PFAM: glutamine amidotransferase%2C class-II  sugar isomerase (SIS)~KEGG: ava:Ava_3485 D-fructose-6-phosphate amidotransferase"	"InterPro:IPR000583,InterPro:IPR001347,InterPro:IPR005855,NCBI_GP:ABG49914.1"
"Tery_0740"	455.071957365185	0.134095024786967	0.225670010933256	0.594208438384959	0.552372709528585	0.812736333348043	431	670	580	279	470	583	313	"   118.20"	"   103.07"	"   106.27"	"    91.92"	"    85.37"	"   104.44"	"    88.23"	" 6.8852"	" 6.6876"	" 6.7318"	" 6.5225"	" 6.4157"	" 6.7067"	" 6.4634"	"Tery_0740"	"gene745"	"CDS"	1195939	1197330	"+"	"CP000393.1"	"argininosuccinate lyase"	"TIGRFAM: argininosuccinate lyase~PFAM: fumarate lyase~KEGG: ava:Ava_1807 argininosuccinate lyase"	"InterPro:IPR000362,InterPro:IPR001623,InterPro:IPR003031,InterPro:IPR009049,NCBI_GP:ABG50171.1"
"Tery_1079"	937.611623283933	0.143645859643744	0.240998461359876	0.596044716772036	0.551145354289048	0.812736333348043	678	1387	1025	669	1020	1450	654	"   185.94"	"   213.36"	"   187.81"	"   220.41"	"   185.26"	"   259.75"	"   184.35"	" 7.5388"	" 7.7372"	" 7.5532"	" 7.7841"	" 7.5335"	" 8.0211"	" 7.5264"	"Tery_1079"	"gene1085"	"CDS"	1696856	1697746	"+"	"CP000393.1"	"ABC-2 type transporter"	"PFAM: ABC-2 type transporter~KEGG: ava:Ava_0192 ABC-2"	"InterPro:IPR000412,InterPro:IPR013525,NCBI_GP:ABG50448.1"
"Tery_1642"	1511.73616241655	0.168249177772356	0.282564150097327	0.59543709884783	0.551551333231798	0.812736333348043	1161	2525	1739	715	2058	1528	1446	"   318.40"	"   388.42"	"   318.64"	"   235.57"	"   373.79"	"   273.73"	"   407.61"	" 8.3148"	" 8.6015"	" 8.3158"	" 7.8801"	" 8.5461"	" 8.0966"	" 8.6711"	"Tery_1642"	"gene1652"	"CDS"	2505939	2506844	"+"	"CP000393.1"	"modification methylase%2C HemK family"	"TIGRFAM: modification methylase%2C HemK family~PFAM: methyltransferase small~KEGG: ana:alr0115 protoporphyrinogen oxidase"	"InterPro:IPR000051,InterPro:IPR002052,InterPro:IPR004556,InterPro:IPR007848,NCBI_GP:ABG50916.1"
