""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_4535"	2904.13349848184	-0.198705987808094	0.213219498137531	-0.931931598863086	0.351371876123802	0.661920463735295	2533	4028	3774	1857	3848	2850	2215	"   694.68"	"   619.62"	"   691.52"	"   611.82"	"   698.90"	"   510.55"	"   624.38"	" 9.4402"	" 9.2753"	" 9.4336"	" 9.2570"	" 9.4490"	" 8.9959"	" 9.2863"	"Tery_4535"	"gene4579"	"CDS"	6997007	6998191	"-"	"CP000393.1"	"aldo/keto reductase"	"PFAM: aldo/keto reductase~KEGG: ana:alr2759 hypothetical protein"	"InterPro:IPR001395,NCBI_GP:ABG53515.1"
"Tery_0956"	104.433880470199	-0.268067556034095	0.288101015832828	-0.930463765492734	0.352131016545097	0.662957565509668	77	134	104	74	165	136	73	"    21.12"	"    20.61"	"    19.06"	"    24.38"	"    29.97"	"    24.36"	"    20.58"	" 4.4010"	" 4.3662"	" 4.2529"	" 4.6083"	" 4.9059"	" 4.6072"	" 4.3637"	"Tery_0956"	"gene962"	"CDS"	1505693	1507246	"+"	"CP000393.1"	"DNA repair protein RadA"	"TIGRFAM: DNA repair protein RadA~SMART: ATPase~KEGG: ana:alr3823 DNA repair protein"	"InterPro:IPR001553,InterPro:IPR001984,InterPro:IPR003593,InterPro:IPR004504,NCBI_GP:ABG50345.1"
"Tery_2319"	1028.40663778724	-0.254058876988092	0.27319880131115	-0.929941404460045	0.352401423807983	0.663073845388852	923	1197	1354	746	1322	864	888	"   253.13"	"   184.13"	"   248.10"	"   245.78"	"   240.11"	"   154.78"	"   250.31"	" 7.9838"	" 7.5247"	" 7.9548"	" 7.9413"	" 7.9076"	" 7.2741"	" 7.9677"	"Tery_2319"	"gene2339"	"CDS"	3592521	3593426	"+"	"CP000393.1"	"tRNA pseudouridine synthase B"	"KEGG: ava:Ava_4983 tRNA pseudouridine synthase B~TIGRFAM: tRNA pseudouridine synthase B~PFAM: pseudouridylate synthase TruB-like"	"InterPro:IPR002501,InterPro:IPR004510,NCBI_GP:ABG51542.1"
"Tery_3320"	250.674093526158	-0.225444268848927	0.24278355948468	-0.928581281728646	0.353106126170813	0.663613997025927	183	256	231	207	375	306	217	"    50.19"	"    39.38"	"    42.33"	"    68.20"	"    68.11"	"    54.82"	"    61.17"	" 5.6496"	" 5.2998"	" 5.4038"	" 6.0919"	" 6.0900"	" 5.7768"	" 5.9350"	"Tery_3320"	"gene3348"	"CDS"	5094327	5095154	"+"	"CP000393.1"	"acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase"	"TIGRFAM: acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase~KEGG: ava:Ava_0097 UDP-N-acetylglucosamine acyltransferase"	"InterPro:IPR001451,InterPro:IPR010137,NCBI_GP:ABG52423.1"
"Tery_2671"	106.951934850511	-0.271149499003554	0.29275060565432	-0.926213281087888	0.354335151873044	0.665137101389565	95	123	121	78	151	129	73	"    26.05"	"    18.92"	"    22.17"	"    25.70"	"    27.43"	"    23.11"	"    20.58"	" 4.7040"	" 4.2427"	" 4.4713"	" 4.6842"	" 4.7780"	" 4.5310"	" 4.3637"	"Tery_2671"	"gene2692"	"CDS"	4138435	4140921	"-"	"CP000393.1"	"Tetratricopeptide TPR_2"	"PFAM: TPR repeat Tetratricopeptide TPR_2~SMART: Tetratricopeptide region~KEGG: ava:Ava_4825 tetratricopeptide TPR_3"	"InterPro:IPR001440,InterPro:IPR011595,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG51863.1"
"Tery_1962"	662.958662439863	-0.225375105043231	0.243591432690165	-0.925217699794461	0.354852678428077	0.665322602976065	549	1039	887	382	921	603	504	"   150.56"	"   159.83"	"   162.53"	"   125.86"	"   167.28"	"   108.02"	"   142.07"	" 7.2343"	" 7.3205"	" 7.3446"	" 6.9758"	" 7.3862"	" 6.7553"	" 7.1506"	"Tery_1962"	"gene1974"	"CDS"	3040869	3041552	"-"	"CP000393.1"	"tRNA (Guanine37-N(1)-) methyltransferase"	"KEGG: ana:alr3882 tRNA methyltransferase~TIGRFAM: tRNA (guanine-N1)-methyltransferase~PFAM: tRNA (guanine-N1-)-methyltransferase"	"InterPro:IPR002649,NCBI_GP:ABG51214.1"
"Tery_4102"	786.558734809879	-0.193785648934185	0.209646571540349	-0.924344469410453	0.355306996719928	0.665781624749959	688	1086	889	539	1046	880	574	"   188.68"	"   167.06"	"   162.89"	"   177.58"	"   189.98"	"   157.64"	"   161.80"	" 7.5599"	" 7.3843"	" 7.3479"	" 7.4724"	" 7.5698"	" 7.3006"	" 7.3382"	"Tery_4102"	"gene4142"	"CDS"	6328589	6328903	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_4879 hypothetical protein"	"NCBI_GP:ABG53110.1"
"Tery_2708"	544.586509878255	-0.207769657412694	0.225004228161625	-0.923403347173763	0.355797048066593	0.665914616463859	458	687	609	365	792	612	419	"   125.61"	"   105.68"	"   111.59"	"   120.26"	"   143.85"	"   109.63"	"   118.11"	" 6.9729"	" 6.7237"	" 6.8022"	" 6.9101"	" 7.1685"	" 6.7767"	" 6.8841"	"Tery_2708"	"gene2729"	"CDS"	4192357	4195296	"-"	"CP000393.1"	"Tetratricopeptide TPR_2"	"PFAM: TPR repeat Tetratricopeptide TPR_2~SMART: Sel1-like Tetratricopeptide region~KEGG: cyb:CYB_0430 tetratricopeptide repeat protein"	"InterPro:IPR001440,InterPro:IPR006597,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG51897.1"
"Tery_4158"	1010.16958815369	-0.220347571834418	0.239809493533088	-0.91884424001761	0.358177048809483	0.669186749627593	709	1253	981	862	1356	1496	650	"   194.44"	"   192.75"	"   179.75"	"   284.00"	"   246.29"	"   267.99"	"   183.23"	" 7.6033"	" 7.5906"	" 7.4899"	" 8.1498"	" 7.9443"	" 8.0661"	" 7.5176"	"Tery_4158"	"gene4199"	"CDS"	6416012	6417022	"+"	"CP000393.1"	"Sterol desaturase-like"	"KEGG: mlo:mlr0002 hypothetical protein"	"InterPro:IPR006087,NCBI_GP:ABG53165.1"
"Tery_3928"	414.605666608491	-0.202775619008832	0.22134299282511	-0.916114923814422	0.359606621110627	0.670860162886076	336	683	533	287	487	452	272	"    92.15"	"   105.07"	"    97.66"	"    94.56"	"    88.45"	"    80.97"	"    76.67"	" 6.5260"	" 6.7153"	" 6.6099"	" 6.5633"	" 6.4670"	" 6.3395"	" 6.2608"	"Tery_3928"	"gene3966"	"CDS"	6070522	6071931	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG52959.1"
"Tery_1732"	99.7200612540739	-0.272113981434344	0.298314138192509	-0.912172594577943	0.361677868149443	0.673746931406172	83	159	101	67	141	110	70	"    22.76"	"    24.46"	"    18.51"	"    22.07"	"    25.61"	"    19.71"	"    19.73"	" 4.5092"	" 4.6129"	" 4.2107"	" 4.4650"	" 4.6792"	" 4.3013"	" 4.3032"	"Tery_1732"	"gene1742"	"CDS"	2637044	2638096	"-"	"CP000393.1"	"ATPase-like protein"	"SMART: ATPase~KEGG: sco:SCO2449 hypothetical protein"	"InterPro:IPR000862,InterPro:IPR003593,NCBI_GP:ABG50994.1"
"Tery_0672"	1001.94777219801	-0.21940745667839	0.24081791153918	-0.911092764138906	0.362246498670319	0.674016026214446	958	1732	1366	667	1041	1155	500	"   262.73"	"   266.43"	"   250.29"	"   219.75"	"   189.07"	"   206.91"	"   140.94"	" 8.0375"	" 8.0577"	" 7.9675"	" 7.7798"	" 7.5629"	" 7.6929"	" 7.1391"	"Tery_0672"	"gene677"	"CDS"	1102446	1102814	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: ana:alr4308 hypothetical protein"	"NCBI_GP:ABG50109.1"
"Tery_2236"	108.649662310703	-0.282145072674785	0.311431348579764	-0.90596233796458	0.364955787107291	0.675309583388099	101	144	94	92	135	117	84	"    27.70"	"    22.15"	"    17.22"	"    30.31"	"    24.52"	"    20.96"	"    23.68"	" 4.7923"	" 4.4700"	" 4.1072"	" 4.9222"	" 4.6165"	" 4.3902"	" 4.5661"	"Tery_2236"	"gene2256"	"CDS"	3481790	3483193	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: mba:Mbar_A2597 hypothetical protein"	"NCBI_GP:ABG51465.1"
"Tery_2642"	1382.31078417985	-0.191680339357378	0.211719230993847	-0.905351575563526	0.365279161058572	0.675309583388099	1148	2230	1713	835	1861	1454	970	"   314.84"	"   343.04"	"   313.88"	"   275.11"	"   338.01"	"   260.47"	"   273.43"	" 8.2985"	" 8.4223"	" 8.2941"	" 8.1039"	" 8.4010"	" 8.0250"	" 8.0951"	"Tery_2642"	"gene2663"	"CDS"	4094670	4094882	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_3812 hypothetical protein"	"NCBI_GP:ABG51837.1"
"Tery_2664"	1080.03073991238	-0.226222971298378	0.249745148992131	-0.905815276938597	0.365033633613972	0.675309583388099	819	1524	1402	656	1604	1009	891	"   224.61"	"   234.44"	"   256.89"	"   216.13"	"   291.33"	"   180.75"	"   251.16"	" 7.8113"	" 7.8731"	" 8.0051"	" 7.7558"	" 8.1866"	" 7.4980"	" 7.9725"	"Tery_2664"	"gene2685"	"CDS"	4127918	4128370	"+"	"CP000393.1"	"3-dehydroquinate dehydratase"	"KEGG: cya:CYA_0718 3-dehydroquinate dehydratase~TIGRFAM: 3-dehydroquinate dehydratase%2C type II~PFAM: dehydroquinase%2C class II"	"InterPro:IPR001874,NCBI_GP:ABG51857.1"
"Tery_2685"	231.243619157859	-0.253277596903951	0.27954302073714	-0.906041568256906	0.364913850984177	0.675309583388099	196	324	370	145	285	191	175	"    53.75"	"    49.84"	"    67.80"	"    47.77"	"    51.76"	"    34.22"	"    49.33"	" 5.7485"	" 5.6395"	" 6.0833"	" 5.5784"	" 5.6942"	" 5.0970"	" 5.6247"	"Tery_2685"	"gene2706"	"CDS"	4154413	4154598	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syn:ssl0483 hypothetical protein"	"NCBI_GP:ABG51874.1"
"Tery_3624"	765.212709236461	-0.208153374145162	0.229403148127821	-0.907369300918142	0.364211537921957	0.675309583388099	670	942	786	603	981	967	533	"   183.75"	"   144.91"	"   144.02"	"   198.67"	"   178.18"	"   173.23"	"   150.25"	" 7.5217"	" 7.1791"	" 7.1702"	" 7.6343"	" 7.4772"	" 7.4366"	" 7.2313"	"Tery_3624"	"gene3655"	"CDS"	5569827	5570786	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_5051 hypothetical protein"	"NCBI_GP:ABG52694.1"
"Tery_4115"	116.831978861103	-0.258989820806205	0.285952529085771	-0.905709145620186	0.365089820491623	0.675309583388099	82	115	133	92	177	138	97	"    22.49"	"    17.69"	"    24.37"	"    30.31"	"    32.15"	"    24.72"	"    27.34"	" 4.4918"	" 4.1457"	" 4.6076"	" 4.9222"	" 5.0071"	" 4.6283"	" 4.7736"	"Tery_4115"	"gene4155"	"CDS"	6349315	6350373	"+"	"CP000393.1"	"GTP1/OBG subdomain"	"PFAM: GTP-binding protein%2C HSR1-related GTP1/OBG subdomain~KEGG: ana:alr3739 GTP-binding protein"	"InterPro:IPR002917,InterPro:IPR006073,InterPro:IPR006074,InterPro:IPR006169,NCBI_GP:ABG53123.1"
"Tery_4358"	583.480416623244	-0.259190768116851	0.286174868604808	-0.905707651340899	0.36509061161512	0.675309583388099	319	724	529	505	887	980	339	"    87.49"	"   111.37"	"    96.93"	"   166.38"	"   161.10"	"   175.56"	"    95.56"	" 6.4511"	" 6.7994"	" 6.5990"	" 7.3784"	" 7.3319"	" 7.4559"	" 6.5785"	"Tery_4358"	"gene4401"	"CDS"	6718583	6719845	"+"	"CP000393.1"	"cysteine desulfurase"	"TIGRFAM: cysteine desulfurases%2C SufS subfamily~PFAM: aminotransferase%2C class V~KEGG: ana:alr2495 putative cysteine desulfurase"	"InterPro:IPR000192,InterPro:IPR010970,NCBI_GP:ABG53350.1"
"Tery_4485"	1939.9221660528	-0.21224975343878	0.234329630376646	-0.905774285128279	0.365055334408044	0.675309583388099	1592	3370	1995	1316	2513	2314	1236	"   436.61"	"   518.40"	"   365.55"	"   433.58"	"   456.43"	"   414.53"	"   348.41"	" 8.7702"	" 9.0180"	" 8.5140"	" 8.7602"	" 8.8343"	" 8.6954"	" 8.4447"	"Tery_4485"	"gene4528"	"CDS"	6925633	6925752	"-"	"CP000393.1"	"photosystem II protein PsbY"	"PFAM: photosystem II protein PsbY~KEGG: ava:Ava_3682 photosystem II protein PsbY"	"InterPro:IPR009388,NCBI_GP:ABG53471.1"
"Tery_4790"	167.482799664162	-0.233261257054088	0.258366280946371	-0.902831655120298	0.366615247941924	0.677385615092694	137	230	184	136	202	186	125	"    37.57"	"    35.38"	"    33.71"	"    44.81"	"    36.69"	"    33.32"	"    35.24"	" 5.2320"	" 5.1453"	" 5.0757"	" 5.4860"	" 5.1977"	" 5.0588"	" 5.1394"	"Tery_4790"	"gene4834"	"CDS"	7362415	7364067	"+"	"CP000393.1"	"ABC transporter related"	"PFAM: ABC transporter%2C transmembrane region ABC transporter related~SMART: ATPase~KEGG: ana:all0640 ATP-binding protein of ABC transporter"	"InterPro:IPR001140,InterPro:IPR001687,InterPro:IPR003439,InterPro:IPR003593,InterPro:IPR011527,NCBI_GP:ABG53741.1"
"Tery_2268"	171.57389755829	-0.257598871729493	0.285756076838573	-0.901464194845499	0.367341562849626	0.67833322878333	169	210	224	111	228	157	132	"    46.35"	"    32.30"	"    41.04"	"    36.57"	"    41.41"	"    28.13"	"    37.21"	" 5.5348"	" 5.0141"	" 5.3595"	" 5.1930"	" 5.3723"	" 4.8143"	" 5.2180"	"Tery_2268"	"gene2288"	"CDS"	3529656	3534458	"-"	"CP000393.1"	"glycosyl transferase%2C family 2"	"PFAM: glycosyl transferase%2C family 2 glycosyl transferase%2C group 1 TPR repeat Tetratricopeptide TPR_4 Tetratricopeptide TPR_2  Methyltransferase type 11~SMART: Tetratricopeptide region~KEGG: nar:Saro_0724 glycosyl transferase%2C family 2"	"InterPro:IPR001173,InterPro:IPR001296,InterPro:IPR001440,InterPro:IPR011717,InterPro:IPR013026,InterPro:IPR013105,InterPro:IPR013216,NCBI_GP:ABG51496.1"
"Tery_3432"	220.663790677192	-0.242454131086017	0.269223310310283	-0.90056886532814	0.36781759484715	0.67881783764474	195	331	241	134	322	212	174	"    53.48"	"    50.92"	"    44.16"	"    44.15"	"    58.48"	"    37.98"	"    49.05"	" 5.7412"	" 5.6704"	" 5.4650"	" 5.4646"	" 5.8702"	" 5.2475"	" 5.6164"	"Tery_3432"	"gene3461"	"CDS"	5250688	5251251	"-"	"CP000393.1"	"adenosylcobinamide kinase"	"PFAM: cobalbumin biosynthesis enzyme~KEGG: ava:Ava_3872 adenosylcobinamide kinase"	"InterPro:IPR003203,NCBI_GP:ABG52525.1"
"Tery_2666"	295.323692467736	-0.21479794378775	0.238693654183524	-0.899889628496777	0.368178990068804	0.67909044134571	247	368	359	202	411	317	229	"    67.74"	"    56.61"	"    65.78"	"    66.55"	"    74.65"	"    56.79"	"    64.55"	" 6.0821"	" 5.8232"	" 6.0398"	" 6.0566"	" 6.2222"	" 5.8278"	" 6.0126"	"Tery_2666"	"gene2687"	"CDS"	4130682	4133192	"+"	"CP000393.1"	"metal dependent phosphohydrolase"	"KEGG: ana:alr2784 hypothetical protein~TIGRFAM: metal dependent phophohydrolase~PFAM: metal-dependent phosphohydrolase%2C HD subdomain  metal-dependent phosphohydrolase%2C 7TM intracellular region metal-dependent phosphohydrolase%2C 7TM extracellular region~SMART: Metal-dependent phosphohydrolase%2C HD region"	"InterPro:IPR003607,InterPro:IPR006674,InterPro:IPR006675,InterPro:IPR011621,InterPro:IPR011624,NCBI_GP:ABG51859.1"
"Tery_5007"	198.471444998406	-0.236244695881893	0.263750983494596	-0.895711146748134	0.370407055525536	0.682803725324915	152	322	205	159	237	231	137	"    41.69"	"    49.53"	"    37.56"	"    52.39"	"    43.05"	"    41.38"	"    38.62"	" 5.3818"	" 5.6306"	" 5.2316"	" 5.7114"	" 5.4281"	" 5.3713"	" 5.2716"	"Tery_5007"	"gene5052"	"CDS"	7648976	7650172	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_3528 peptidoglycan-binding domain 1"	"NCBI_GP:ABG53920.1"
"Tery_0197"	410.351893725864	-0.209975275234539	0.234739901342616	-0.894501846654814	0.371053442173491	0.683598747378177	292	665	480	314	494	472	287	"    80.08"	"   102.30"	"    87.95"	"   103.45"	"    89.72"	"    84.55"	"    80.90"	" 6.3236"	" 6.6768"	" 6.4588"	" 6.6930"	" 6.4876"	" 6.4020"	" 6.3383"	"Tery_0197"	"gene198"	"CDS"	294991	295656	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_3793 hypothetical protein"	"NCBI_GP:ABG49686.1"
"Tery_2072"	243.286311452077	-0.20999138168494	0.235510000065722	-0.891645287360789	0.372583088021981	0.683680219911248	181	353	261	179	330	281	184	"    49.64"	"    54.30"	"    47.82"	"    58.97"	"    59.94"	"    50.34"	"    51.87"	" 5.6337"	" 5.7632"	" 5.5800"	" 5.8823"	" 5.9056"	" 5.6539"	" 5.6970"	"Tery_2072"	"gene2088"	"CDS"	3236804	3237550	"-"	"CP000393.1"	"protein of unknown function DUF81"	"PFAM: protein of unknown function DUF81~KEGG: sme:SMb20104 hypothetical membrane protein"	"InterPro:IPR002781,NCBI_GP:ABG51313.1"
"Tery_2138"	448.253894943007	-0.214422026838896	0.240012417227096	-0.89337888979308	0.371654303690128	0.683680219911248	370	527	473	343	616	468	387	"   101.47"	"    81.07"	"    86.67"	"   113.01"	"   111.88"	"    83.84"	"   109.09"	" 6.6651"	" 6.3412"	" 6.4376"	" 6.8204"	" 6.8060"	" 6.3897"	" 6.7695"	"Tery_2138"	"gene2156"	"CDS"	3341786	3342769	"-"	"CP000393.1"	"aldo/keto reductase"	"PFAM: aldo/keto reductase~KEGG: rba:RB12019 probable oxidoreductase"	"InterPro:IPR001395,NCBI_GP:ABG51372.1"
"Tery_2504"	257.965362374472	-0.209049873888186	0.234187439528743	-0.892660487295382	0.372039016287302	0.683680219911248	197	378	287	194	331	285	197	"    54.03"	"    58.15"	"    52.59"	"    63.92"	"    60.12"	"    51.06"	"    55.53"	" 5.7559"	" 5.8619"	" 5.7169"	" 5.9983"	" 5.9100"	" 5.6743"	" 5.7955"	"Tery_2504"	"gene2526"	"CDS"	3865117	3866100	"+"	"CP000393.1"	"transcriptional regulator%2C GntR family"	"PFAM: regulatory protein GntR%2C HTH~KEGG: ava:Ava_3734 transcriptional regulator%2C GntR family"	"InterPro:IPR000524,NCBI_GP:ABG51711.1"
"Tery_4160"	465.180004602113	-0.210909487345446	0.236379376599519	-0.892249951664673	0.372258973537454	0.683680219911248	301	645	576	330	663	600	316	"    82.55"	"    99.22"	"   105.54"	"   108.72"	"   120.42"	"   107.48"	"    89.08"	" 6.3674"	" 6.6327"	" 6.7218"	" 6.7647"	" 6.9120"	" 6.7481"	" 6.4771"	"Tery_4160"	"gene4201"	"CDS"	6420124	6421143	"+"	"CP000393.1"	"daunorubicin resistance ABC transporter ATPase subunit"	"KEGG: ana:alr2372 putative ABC-2 type transport system ATP-binding protein~TIGRFAM: daunorubicin resistance ABC transporter ATPase subunit~PFAM: ABC transporter related~SMART: ATPase"	"InterPro:IPR001680,InterPro:IPR001687,InterPro:IPR003439,InterPro:IPR003593,InterPro:IPR005894,NCBI_GP:ABG53166.1"
"Tery_0339"	1360.67954220198	-0.197494625406879	0.222235177644353	-0.88867400517002	0.374178305452115	0.685777770892054	1083	1537	1601	1103	1714	1547	1089	"   297.01"	"   236.44"	"   293.35"	"   363.40"	"   311.31"	"   277.13"	"   306.97"	" 8.2144"	" 7.8854"	" 8.1966"	" 8.5055"	" 8.2823"	" 8.1145"	" 8.2620"	"Tery_0339"	"gene342"	"CDS"	520009	522129	"+"	"CP000393.1"	"N-acetylmuramoyl-L-alanine amidase"	"PFAM: cell wall hydrolase/autolysin~KEGG: ava:Ava_1465 cell wall hydrolase/autolysin"	"InterPro:IPR002508,NCBI_GP:ABG49812.1"
"Tery_3430"	563.768763058456	-0.192334923523747	0.217715967274545	-0.883421303138544	0.377008684931808	0.690169124834842	410	646	645	457	745	687	444	"   112.44"	"    99.37"	"   118.18"	"   150.57"	"   135.31"	"   123.07"	"   125.16"	" 6.8132"	" 6.6349"	" 6.8850"	" 7.2344"	" 7.0803"	" 6.9435"	" 6.9677"	"Tery_3430"	"gene3459"	"CDS"	5247102	5249225	"+"	"CP000393.1"	"glycogen debranching enzyme GlgX"	"KEGG: noc:Noc_1740 glycogen debranching enzyme GlgX~TIGRFAM: glycogen debranching enzyme GlgX~PFAM: glycoside hydrolase%2C family 13-like alpha amylase%2C catalytic region~SMART: Alpha amylase%2C catalytic subdomain"	"InterPro:IPR004193,InterPro:IPR006047,InterPro:IPR006589,InterPro:IPR011837,NCBI_GP:ABG52523.1"
"Tery_5024"	93.7289580570861	-0.280234902409926	0.317549431660152	-0.88249221843936	0.377510685989076	0.690292842389692	82	114	108	64	136	85	81	"    22.49"	"    17.54"	"    19.79"	"    21.09"	"    24.70"	"    15.23"	"    22.83"	" 4.4918"	" 4.1331"	" 4.3074"	" 4.3989"	" 4.6271"	" 3.9295"	" 4.5137"	"Tery_5024"	"gene5069"	"CDS"	7680646	7680942	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_1224 hypothetical protein"	"NCBI_GP:ABG53936.1"
"Tery_4381"	1083.73690355509	-0.179657445493333	0.204342795755832	-0.879196376015157	0.37929480904739	0.691898873588513	844	1415	1286	790	1430	1189	863	"   231.47"	"   217.67"	"   235.64"	"   260.28"	"   259.73"	"   213.00"	"   243.27"	" 7.8547"	" 7.7661"	" 7.8805"	" 8.0240"	" 8.0209"	" 7.7348"	" 7.9265"	"Tery_4381"	"gene4424"	"CDS"	6749103	6750278	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syf:Synpcc7942_2400 hypothetical protein"	"NCBI_GP:ABG53371.1"
"Tery_4804"	143.656340850195	-0.31787747552786	0.361671112950477	-0.878913090223454	0.379448400517716	0.691898873588513	149	188	134	131	151	202	68	"    40.86"	"    28.92"	"    24.55"	"    43.16"	"    27.43"	"    36.19"	"    19.17"	" 5.3531"	" 4.8545"	" 4.6184"	" 5.4320"	" 4.7780"	" 5.1778"	" 4.2614"	"Tery_4804"	"gene4848"	"CDS"	7385844	7387232	"-"	"CP000393.1"	"response regulator receiver protein"	"KEGG: ana:alr7129 WD-repeat protein"	"InterPro:IPR000767,NCBI_GP:ABG53754.1"
"Tery_1967"	733.189041817025	-0.19891801455707	0.227104122696374	-0.875889051221728	0.381090352218669	0.693669946082594	636	970	885	531	919	720	593	"   174.42"	"   149.21"	"   162.16"	"   174.95"	"   166.92"	"   128.98"	"   167.16"	" 7.4465"	" 7.2213"	" 7.3414"	" 7.4509"	" 7.3831"	" 7.0111"	" 7.3852"	"Tery_1967"	"gene1979"	"CDS"	3048340	3050928	"+"	"CP000393.1"	"ABC-type phosphate transport system periplasmic component-like"	"KEGG: ana:all3054 putative phosphate transport system substrate-binding protein"	"InterPro:IPR000595,NCBI_GP:ABG51219.1"
"Tery_4652"	135.038629935586	-0.236734934178028	0.270736441213215	-0.874411043881567	0.381894445183953	0.694711246018662	103	216	167	90	180	155	88	"    28.25"	"    33.23"	"    30.60"	"    29.65"	"    32.69"	"    27.77"	"    24.81"	" 4.8206"	" 5.0547"	" 4.9359"	" 4.8905"	" 5.0314"	" 4.7958"	" 4.6332"	"Tery_4652"	"gene4696"	"CDS"	7153316	7154557	"-"	"CP000393.1"	"DNA-cytosine methyltransferase"	"KEGG: ngo:NGO1991 DNA (cytosine-5-)-methyltransferase~TIGRFAM: DNA-cytosine methyltransferase~PFAM: C-5 cytosine-specific DNA methylase"	"InterPro:IPR001525,NCBI_GP:ABG53622.1"
"Tery_0337"	377.157728765071	-0.200515503141576	0.229544203344823	-0.873537646430392	0.382370095895035	0.694765462669761	336	491	435	256	512	441	264	"    92.15"	"    75.53"	"    79.71"	"    84.34"	"    92.99"	"    79.00"	"    74.42"	" 6.5260"	" 6.2392"	" 6.3168"	" 6.3984"	" 6.5392"	" 6.3040"	" 6.2178"	"Tery_0337"	"gene340"	"CDS"	516434	517675	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_A0007 hypothetical protein"	"NCBI_GP:ABG49811.1"
"Tery_0775"	145.354520334499	-0.374760094254324	0.428883879732358	-0.873803171357689	0.382225453077026	0.694765462669761	152	143	185	109	191	72	148	"    41.69"	"    22.00"	"    33.90"	"    35.91"	"    34.69"	"    12.90"	"    41.72"	" 5.3818"	" 4.4599"	" 5.0836"	" 5.1668"	" 5.1169"	" 3.6902"	" 5.3830"	"Tery_0775"	"gene781"	"CDS"	1239818	1240066	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50199.1"
"Tery_2432"	179.555423993381	-0.242307475773715	0.277636378923558	-0.87275117444328	0.382798717789412	0.694765462669761	164	239	171	144	224	185	145	"    44.98"	"    36.77"	"    31.33"	"    47.44"	"    40.68"	"    33.14"	"    40.87"	" 5.4914"	" 5.2007"	" 4.9701"	" 5.5684"	" 5.3468"	" 5.0510"	" 5.3534"	"Tery_2432"	"gene2452"	"CDS"	3747453	3748199	"-"	"CP000393.1"	"Undecaprenyl pyrophosphate synthetase"	"KEGG: ana:all2995 undecaprenyl pyrophosphate synthetase~TIGRFAM: undecaprenyl diphosphate synthase~PFAM: Di-trans-poly-cis-decaprenylcistransferase"	"InterPro:IPR001441,NCBI_GP:ABG51648.1"
"Tery_3689"	103.437029649597	-0.260956509825057	0.298918613660484	-0.873001873752348	0.382662056410045	0.694765462669761	89	160	121	64	145	97	80	"    24.41"	"    24.61"	"    22.17"	"    21.09"	"    26.34"	"    17.38"	"    22.55"	" 4.6099"	" 4.6219"	" 4.4713"	" 4.3989"	" 4.7195"	" 4.1199"	" 4.4957"	"Tery_3689"	"gene3722"	"CDS"	5664377	5665081	"+"	"CP000393.1"	"hypothetical protein"	NA	"InterPro:IPR001079,NCBI_GP:ABG52750.1"
